"CustomerID","OrderID","OrderDate","Age","Gender","Membership","ProductCategory","ProductName","UnitPrice","Quantity","TotalAmount","PaymentMethod","City","ReturnStatus"
8234,9234,2024-12-07,NA,"M","Basic","Libri","Romanzo",35,1,35,"PayPal","Milano",0
8235,9235,2024-01-12,27,"M","Basic","Libri","Romanzo",43,2,86,"CreditCard","Milano",0
8236,9236,2024-10-18,22,"F","Silver","Sport","Tappetino Yoga",83,4,332,"PayPal","Bologna",0
8237,9237,2024-03-07,NA,"M","Basic","Abbigliamento","Maglione",30,3,90,"PayPal","Torino",0
8238,9238,2024-04-23,38,"M","Silver","Elettronica","Tablet",574,1,574,"CreditCard","Napoli",0
8239,9239,2024-09-08,19,"M","Basic","Sport","Tappetino Yoga",60,1,60,"CreditCard","Roma",0
8240,9240,2024-03-03,NA,"F","Basic","Elettronica","Laptop",301,3,903,"BankTransfer","Bologna",0
8241,9241,2024-04-21,30,"M","Silver","Casa","Coperta",87,1,87,"BankTransfer","Bologna",1
8242,9242,2024-03-12,58,"F","Silver","Libri","Manuale",27,3,81,"PayPal","Milano",0
8243,9243,2024-09-10,23,"F","Basic","Libri","Guida",17,1,17,"PayPal","Roma",1
8244,9244,2024-12-07,37,"M","Basic","Libri","Enciclopedia",45,2,90,"Cash","Roma",1
8245,9245,2024-02-29,NA,"F","Basic","Abbigliamento","T-shirt",130,1,130,"BankTransfer","Milano",0
8246,9246,2024-07-22,NA,"M","Basic","Abbigliamento","Giacca",39,1,39,"CreditCard","Roma",1
8247,9247,2024-08-25,47,"M","Basic","Elettronica","Tablet",270,1,270,"BankTransfer","Bologna",1
8248,9248,2024-03-04,22,"M","Basic","Casa","Lampada",59,1,59,"PayPal","Torino",1
8249,9249,2024-01-23,49,"M","Basic","Abbigliamento","Maglione",112,2,224,"Cash","Napoli",1
8250,9250,2024-10-27,44,"F","Silver","Abbigliamento","T-shirt",24,1,24,"Cash","Napoli",0
8251,9251,2024-08-25,45,"F","Silver","Libri","Fumetto",33,1,33,"BankTransfer","Torino",1
8252,9252,2024-01-08,39,"F","Gold","Abbigliamento","Giacca",183,2,366,"BankTransfer","Torino",0
8253,9253,2024-06-17,21,"M","Basic","Sport","Scarpe Running",131,3,393,"CreditCard","Roma",1
8254,9254,2024-06-15,18,"M","Basic","Elettronica","Cuffie",239,1,239,"BankTransfer","Torino",1
8255,9255,2024-07-09,51,"M","Gold","Casa","Cuscino",31,1,31,"BankTransfer","Bologna",0
8256,9256,2024-04-03,59,"F","Gold","Libri","Romanzo",25,2,50,"BankTransfer","Roma",0
8257,9257,2024-07-10,50,"M","Basic","Elettronica","Tablet",799,4,3196,"CreditCard","Bologna",1
8258,9258,2024-07-16,38,"M","Silver","Casa","Pentola",141,2,282,"CreditCard","Bologna",0
8259,9259,2024-09-21,21,"F","Basic","Elettronica","Smartwatch",362,1,362,"PayPal","Roma",1
8260,9260,2024-10-29,33,"F","Silver","Libri","Guida",33,2,66,"BankTransfer","Napoli",0
8261,9261,2024-12-20,42,"F","Basic","Abbigliamento","Maglione",120,2,240,"PayPal","Bologna",1
8262,9262,2024-04-15,72,"M","Gold","Abbigliamento","Giacca",153,5,765,"CreditCard","Bologna",1
8263,9263,2024-08-06,33,"F","Silver","Abbigliamento","Jeans",199,2,398,"PayPal","Torino",0
8264,9264,2024-11-07,50,"F","Silver","Casa","Coperta",39,1,39,"CreditCard","Bologna",0
8265,9265,2024-12-05,NA,"M","Gold","Elettronica","Laptop",606,1,606,"CreditCard","Roma",0
8266,9266,2024-07-12,20,"M","Basic","Elettronica","Laptop",169,1,169,"CreditCard","Milano",0
8267,9267,2024-04-03,46,"F","Gold","Abbigliamento","Scarpe",118,2,236,"CreditCard","Milano",0
8268,9268,2024-03-27,26,"M","Basic","Elettronica","Cuffie",357,2,714,"CreditCard","Roma",1
8269,9269,2024-09-09,51,"M","Basic","Sport","Scarpe Running",79,2,158,"CreditCard","Torino",0
8270,9270,2024-05-16,NA,"M","Gold","Abbigliamento","T-shirt",187,3,561,"Cash","Torino",1
8271,9271,2024-11-10,40,"F","Basic","Libri","Romanzo",27,3,81,"PayPal","Roma",0
8272,9272,2024-09-10,38,"F","Silver","Sport","Pallone",30,3,90,"BankTransfer","Bologna",0
8273,9273,2024-07-06,NA,"M","Gold","Casa","Cuscino",67,1,67,"CreditCard","Bologna",1
8274,9274,2024-08-11,54,"M","Basic","Elettronica","Tablet",569,2,1138,"Cash","Milano",0
8275,9275,2024-08-16,NA,"M","Basic","Casa","Tappeto",137,1,137,"PayPal","Bologna",0
8276,9276,2024-03-24,25,"M","Basic","Casa","Pentola",72,1,72,"CreditCard","Bologna",0
8277,9277,2024-10-21,26,"F","Basic","Abbigliamento","Giacca",119,2,238,"CreditCard","Torino",0
8278,9278,2024-11-08,67,"F","Basic","Abbigliamento","Jeans",91,1,91,"CreditCard","Roma",0
8279,9279,2024-01-01,39,"M","Basic","Casa","Coperta",28,2,56,"CreditCard","Napoli",1
8280,9280,2024-06-11,31,"F","Silver","Casa","Tappeto",32,1,32,"BankTransfer","Bologna",1
8281,9281,2024-04-30,48,"M","Basic","Casa","Cuscino",124,1,124,"CreditCard","Milano",0
8282,9282,2024-09-29,70,"M","Silver","Elettronica","Tablet",627,1,627,"PayPal","Bologna",0
8283,9283,2024-03-31,32,"M","Basic","Sport","Pallone",126,2,252,"PayPal","Roma",0
8284,9284,2024-05-04,45,"F","Basic","Casa","Cuscino",124,2,248,"PayPal","Roma",1
8285,9285,2024-07-17,48,"F","Silver","Sport","Tappetino Yoga",131,3,393,"Cash","Milano",0
8286,9286,2024-10-19,36,"F","Basic","Sport","Borraccia",126,2,252,"BankTransfer","Napoli",0
8287,9287,2024-10-10,58,"F","Gold","Elettronica","Cuffie",389,1,389,"BankTransfer","Bologna",0
8288,9288,2024-12-05,40,"M","Basic","Libri","Manuale",38,1,38,"CreditCard","Roma",1
8289,9289,2024-01-17,22,"M","Basic","Casa","Pentola",27,2,54,"PayPal","Napoli",1
8290,9290,2024-03-28,49,"M","Gold","Elettronica","Laptop",797,3,2391,"Cash","Milano",0
8291,9291,2024-08-31,51,"F","Gold","Elettronica","Cuffie",519,1,519,"PayPal","Milano",0
8292,9292,2024-05-14,45,"M","Gold","Sport","Pallone",48,2,96,"CreditCard","Torino",0
8293,9293,2024-12-07,47,"F","Basic","Elettronica","Smartwatch",340,1,340,"Cash","Torino",0
8294,9294,2024-03-30,54,"M","Gold","Casa","Coperta",35,4,140,"BankTransfer","Roma",0
8295,9295,2024-01-30,42,"F","Silver","Libri","Manuale",33,2,66,"CreditCard","Torino",0
8296,9296,2024-04-24,36,"F","Silver","Casa","Cuscino",131,5,655,"BankTransfer","Milano",0
8297,9297,2024-05-01,18,"M","Silver","Elettronica","Smartphone",356,2,712,"PayPal","Torino",0
8298,9298,2024-03-13,47,"M","Silver","Elettronica","Smartwatch",269,1,269,"BankTransfer","Bologna",0
8299,9299,2024-03-26,29,"F","Basic","Elettronica","Cuffie",563,2,1126,"BankTransfer","Torino",0
8300,9300,2024-10-27,41,"M","Gold","Libri","Romanzo",40,2,80,"PayPal","Bologna",0
8301,9301,2024-05-24,30,"F","Basic","Elettronica","Smartphone",485,2,970,"PayPal","Bologna",1
8302,9302,2024-02-29,18,"F","Gold","Elettronica","Tablet",761,1,761,"PayPal","Milano",0
8303,9303,2024-04-23,18,"M","Basic","Libri","Manuale",31,2,62,"BankTransfer","Milano",1
8304,9304,2024-09-30,39,"M","Basic","Abbigliamento","Giacca",185,2,370,"CreditCard","Roma",1
8305,9305,2024-05-28,56,"M","Basic","Sport","Manubri",69,1,69,"CreditCard","Roma",1
8306,9306,2024-12-13,38,"M","Basic","Libri","Romanzo",30,1,30,"BankTransfer","Bologna",0
8307,9307,2024-05-22,53,"F","Gold","Libri","Manuale",18,4,72,"PayPal","Milano",0
8308,9308,2024-02-11,66,"F","Silver","Libri","Guida",33,1,33,"Cash","Roma",0
8309,9309,2024-05-22,26,"M","Basic","Elettronica","Cuffie",660,2,1320,"PayPal","Milano",0
8310,9310,2024-05-25,36,"M","Basic","Elettronica","Laptop",161,1,161,"CreditCard","Roma",1
8311,9311,2024-12-12,29,"M","Basic","Casa","Coperta",31,1,31,"PayPal","Milano",0
8312,9312,2024-12-16,38,"F","Silver","Elettronica","Cuffie",629,1,629,"PayPal","Roma",1
8313,9313,2024-08-03,26,"F","Basic","Elettronica","Smartphone",426,3,1278,"PayPal","Roma",0
8314,9314,2024-05-13,23,"M","Basic","Libri","Manuale",48,3,144,"CreditCard","Napoli",1
8315,9315,2024-01-13,33,"M","Basic","Abbigliamento","Maglione",170,3,510,"CreditCard","Roma",1
8316,9316,2024-12-09,55,"M","Gold","Casa","Lampada",36,1,36,"BankTransfer","Torino",0
8317,9317,2024-09-10,NA,"F","Basic","Sport","Borraccia",138,1,138,"Cash","Torino",0
8318,9318,2024-12-02,30,"F","Basic","Elettronica","Laptop",149,1,149,"PayPal","Napoli",0
8319,9319,2024-07-09,NA,"F","Silver","Abbigliamento","T-shirt",62,4,248,"PayPal","Torino",0
8320,9320,2024-01-26,18,"M","Basic","Sport","Tappetino Yoga",47,2,94,"BankTransfer","Roma",0
8321,9321,2024-01-31,27,"M","Basic","Libri","Romanzo",33,1,33,"PayPal","Milano",0
8322,9322,2024-07-06,25,"F","Basic","Sport","Borraccia",122,3,366,"BankTransfer","Roma",1
8323,9323,2024-08-14,19,"F","Basic","Elettronica","Laptop",183,1,183,"CreditCard","Torino",1
8324,9324,2024-06-06,40,"F","Silver","Elettronica","Cuffie",227,1,227,"PayPal","Milano",0
8325,9325,2024-10-26,34,"F","Basic","Libri","Fumetto",43,4,172,"Cash","Torino",0
8326,9326,2024-06-02,31,"M","Silver","Libri","Romanzo",29,2,58,"Cash","Roma",0
8327,9327,2024-08-01,60,"F","Silver","Casa","Lampada",32,3,96,"BankTransfer","Napoli",0
8328,9328,2024-12-01,31,"F","Basic","Casa","Cuscino",110,2,220,"CreditCard","Napoli",1
8329,9329,2024-05-15,30,"M","Basic","Abbigliamento","Scarpe",124,2,248,"BankTransfer","Napoli",0
8330,9330,2024-10-06,18,"F","Silver","Libri","Enciclopedia",45,3,135,"CreditCard","Roma",1
8331,9331,2024-12-02,NA,"F","Basic","Casa","Cuscino",32,1,32,"PayPal","Torino",1
8332,9332,2024-08-28,NA,"F","Silver","Sport","Scarpe Running",145,1,145,"PayPal","Napoli",0
8333,9333,2024-07-04,39,"M","Basic","Casa","Lampada",141,1,141,"CreditCard","Milano",0
8334,9334,2024-02-28,47,"M","Basic","Sport","Manubri",34,1,34,"PayPal","Napoli",0
8335,9335,2024-08-11,NA,"F","Basic","Libri","Romanzo",46,3,138,"Cash","Torino",0
8336,9336,2024-04-29,26,"M","Basic","Libri","Guida",47,2,94,"CreditCard","Napoli",1
8337,9337,2024-06-06,61,"M","Silver","Abbigliamento","Jeans",88,4,352,"PayPal","Roma",1
8338,9338,2024-10-08,30,"F","Basic","Libri","Fumetto",27,4,108,"CreditCard","Torino",1
8339,9339,2024-08-03,27,"M","Basic","Abbigliamento","Giacca",169,1,169,"BankTransfer","Milano",0
8340,9340,2024-09-13,27,"F","Basic","Elettronica","Laptop",204,2,408,"BankTransfer","Roma",0
8341,9341,2024-01-26,18,"M","Silver","Elettronica","Smartphone",432,3,1296,"CreditCard","Roma",0
8342,9342,2024-02-14,47,"M","Silver","Casa","Lampada",63,4,252,"Cash","Bologna",0
8343,9343,2024-04-06,30,"M","Silver","Sport","Scarpe Running",54,2,108,"CreditCard","Napoli",0
8344,9344,2024-08-07,NA,"F","Gold","Abbigliamento","Maglione",197,1,197,"PayPal","Torino",0
8345,9345,2024-06-06,18,"M","Basic","Abbigliamento","Maglione",61,2,122,"PayPal","Roma",0
8346,9346,2024-09-24,31,"F","Basic","Elettronica","Smartphone",385,2,770,"PayPal","Milano",1
8347,9347,2024-04-28,41,"M","Basic","Casa","Coperta",86,2,172,"BankTransfer","Bologna",0
8348,9348,2024-12-20,25,"F","Basic","Libri","Enciclopedia",21,2,42,"PayPal","Torino",0
8349,9349,2024-08-19,53,"F","Gold","Abbigliamento","Maglione",63,3,189,"CreditCard","Roma",0
8350,9350,2024-10-15,NA,"M","Silver","Casa","Coperta",101,2,202,"BankTransfer","Roma",0
8351,9351,2024-03-12,34,"M","Basic","Abbigliamento","Giacca",120,3,360,"PayPal","Bologna",1
8352,9352,2024-12-22,41,"F","Basic","Elettronica","Laptop",364,1,364,"Cash","Torino",0
8353,9353,2024-01-25,21,"F","Basic","Elettronica","Laptop",233,3,699,"BankTransfer","Torino",0
8354,9354,2024-06-03,27,"M","Basic","Casa","Coperta",112,2,224,"BankTransfer","Milano",1
8355,9355,2024-04-28,22,"F","Silver","Libri","Romanzo",9,1,9,"CreditCard","Napoli",0
8356,9356,2024-09-05,40,"F","Basic","Elettronica","Tablet",633,1,633,"CreditCard","Bologna",0
8357,9357,2024-04-22,48,"M","Gold","Abbigliamento","Jeans",161,1,161,"BankTransfer","Milano",0
8358,9358,2024-08-21,24,"M","Silver","Sport","Scarpe Running",21,1,21,"PayPal","Bologna",0
8359,9359,2024-07-16,57,"F","Silver","Casa","Cuscino",91,5,455,"PayPal","Roma",0
8360,9360,2024-07-13,22,"F","Gold","Elettronica","Cuffie",640,5,3200,"CreditCard","Roma",0
8361,9361,2024-09-04,NA,"F","Silver","Sport","Tappetino Yoga",153,2,306,"CreditCard","Napoli",0
8362,9362,2024-06-11,35,"F","Basic","Abbigliamento","T-shirt",102,1,102,"PayPal","Torino",1
8363,9363,2024-09-25,NA,"F","Basic","Sport","Scarpe Running",82,2,164,"BankTransfer","Roma",1
8364,9364,2024-02-01,26,"F","Basic","Elettronica","Cuffie",419,2,838,"CreditCard","Torino",0
8365,9365,2024-08-11,49,"M","Gold","Libri","Romanzo",23,1,23,"PayPal","Roma",0
8366,9366,2024-09-20,47,"M","Silver","Sport","Pallone",173,1,173,"Cash","Milano",0
8367,9367,2024-04-18,NA,"M","Gold","Abbigliamento","Maglione",55,1,55,"CreditCard","Roma",0
8368,9368,2024-07-19,44,"M","Silver","Casa","Cuscino",15,2,30,"Cash","Milano",1
8369,9369,2024-11-26,21,"F","Basic","Casa","Tappeto",14,2,28,"CreditCard","Milano",0
8370,9370,2024-11-05,41,"F","Basic","Elettronica","Cuffie",207,2,414,"BankTransfer","Torino",0
8371,9371,2024-08-04,41,"M","Basic","Sport","Tappetino Yoga",86,5,430,"Cash","Bologna",0
8372,9372,2024-03-21,37,"F","Basic","Sport","Tappetino Yoga",118,1,118,"PayPal","Bologna",1
8373,9373,2024-02-25,48,"F","Silver","Abbigliamento","Jeans",147,5,735,"PayPal","Milano",0
8374,9374,2024-07-02,50,"F","Silver","Abbigliamento","Maglione",77,2,154,"PayPal","Torino",0
8375,9375,2024-12-04,67,"M","Basic","Elettronica","Laptop",364,1,364,"CreditCard","Milano",0
8376,9376,2024-02-08,50,"M","Basic","Casa","Coperta",142,2,284,"CreditCard","Torino",1
8377,9377,2024-06-13,31,"F","Basic","Abbigliamento","Giacca",75,4,300,"Cash","Roma",0
8378,9378,2024-03-06,37,"M","Basic","Casa","Lampada",125,2,250,"CreditCard","Torino",0
8379,9379,2024-02-26,39,"M","Gold","Casa","Pentola",121,2,242,"Cash","Bologna",1
8380,9380,2024-08-06,51,"F","Gold","Elettronica","Smartwatch",268,1,268,"Cash","Milano",0
8381,9381,2024-05-10,54,"M","Basic","Abbigliamento","Jeans",40,4,160,"Cash","Roma",0
8382,9382,2024-11-01,43,"F","Gold","Abbigliamento","Giacca",117,1,117,"BankTransfer","Napoli",1
8383,9383,2024-05-24,40,"F","Basic","Elettronica","Smartwatch",476,3,1428,"PayPal","Napoli",0
8384,9384,2024-09-03,34,"M","Basic","Libri","Enciclopedia",44,3,132,"PayPal","Milano",0
8385,9385,2024-05-30,18,"F","Basic","Elettronica","Laptop",165,3,495,"PayPal","Torino",0
8386,9386,2024-05-01,36,"M","Gold","Elettronica","Smartwatch",174,3,522,"CreditCard","Milano",0
8387,9387,2024-02-21,38,"M","Basic","Casa","Cuscino",116,1,116,"Cash","Bologna",0
8388,9388,2024-06-28,39,"M","Silver","Casa","Lampada",138,2,276,"PayPal","Bologna",0
8389,9389,2024-11-19,36,"M","Basic","Casa","Pentola",100,1,100,"CreditCard","Napoli",0
8390,9390,2024-03-27,35,"M","Basic","Casa","Pentola",17,1,17,"CreditCard","Milano",1
8391,9391,2024-05-29,25,"M","Basic","Libri","Manuale",39,3,117,"BankTransfer","Napoli",1
8392,9392,2024-03-19,NA,"M","Basic","Elettronica","Smartphone",533,2,1066,"PayPal","Bologna",0
8393,9393,2024-12-29,18,"M","Basic","Abbigliamento","Maglione",67,1,67,"BankTransfer","Milano",1
8394,9394,2024-02-15,64,"M","Basic","Abbigliamento","T-shirt",84,3,252,"CreditCard","Torino",1
8395,9395,2024-05-27,45,"M","Silver","Sport","Scarpe Running",21,3,63,"PayPal","Roma",0
8396,9396,2024-03-25,27,"M","Silver","Elettronica","Smartphone",73,4,292,"BankTransfer","Roma",0
8397,9397,2024-12-03,31,"F","Silver","Elettronica","Tablet",162,1,162,"PayPal","Milano",0
8398,9398,2024-10-11,46,"F","Silver","Casa","Cuscino",99,3,297,"CreditCard","Napoli",0
8399,9399,2024-01-15,45,"F","Basic","Abbigliamento","Jeans",47,2,94,"BankTransfer","Milano",0
8400,9400,2024-01-31,19,"F","Basic","Casa","Pentola",126,1,126,"CreditCard","Roma",0
8401,9401,2024-04-02,45,"M","Basic","Elettronica","Cuffie",526,4,2104,"Cash","Milano",1
8402,9402,2024-11-15,34,"M","Basic","Elettronica","Tablet",356,3,1068,"CreditCard","Torino",1
8403,9403,2024-06-16,27,"F","Basic","Casa","Pentola",143,1,143,"CreditCard","Roma",0
8404,9404,2024-08-08,35,"M","Silver","Abbigliamento","T-shirt",145,2,290,"CreditCard","Napoli",0
8405,9405,2024-12-26,42,"F","Basic","Elettronica","Cuffie",349,2,698,"PayPal","Torino",0
8406,9406,2024-09-01,57,"F","Gold","Elettronica","Laptop",546,1,546,"CreditCard","Milano",0
8407,9407,2024-08-28,18,"M","Gold","Libri","Fumetto",29,1,29,"BankTransfer","Milano",1
8408,9408,2024-04-23,24,"M","Basic","Libri","Enciclopedia",31,3,93,"CreditCard","Milano",1
8409,9409,2024-05-27,18,"M","Silver","Casa","Cuscino",39,3,117,"CreditCard","Roma",1
8410,9410,2024-06-09,30,"F","Silver","Elettronica","Laptop",308,2,616,"PayPal","Torino",0
8411,9411,2024-01-23,51,"M","Silver","Libri","Enciclopedia",42,1,42,"PayPal","Milano",0
8412,9412,2024-01-09,53,"M","Gold","Libri","Romanzo",12,4,48,"BankTransfer","Roma",0
8413,9413,2024-11-03,NA,"F","Silver","Casa","Tappeto",135,2,270,"Cash","Bologna",0
8414,9414,2024-02-26,47,"F","Silver","Libri","Romanzo",33,1,33,"PayPal","Napoli",0
8415,9415,2024-09-13,NA,"F","Basic","Casa","Pentola",27,3,81,"PayPal","Milano",0
8416,9416,2024-04-16,20,"M","Basic","Elettronica","Tablet",728,2,1456,"PayPal","Roma",0
8417,9417,2024-10-12,NA,"F","Basic","Abbigliamento","Giacca",149,1,149,"BankTransfer","Napoli",0
8418,9418,2024-08-14,57,"F","Basic","Sport","Scarpe Running",110,3,330,"CreditCard","Napoli",1
8419,9419,2024-01-31,28,"F","Gold","Elettronica","Smartphone",230,1,230,"CreditCard","Bologna",0
8420,9420,2024-09-05,45,"F","Basic","Elettronica","Tablet",463,1,463,"PayPal","Bologna",0
8421,9421,2024-01-07,30,"F","Basic","Libri","Romanzo",12,2,24,"PayPal","Milano",0
8422,9422,2024-04-16,32,"M","Basic","Casa","Lampada",80,3,240,"Cash","Milano",0
8423,9423,2024-11-30,NA,"F","Silver","Libri","Guida",18,1,18,"PayPal","Bologna",0
8424,9424,2024-08-08,34,"M","Silver","Sport","Pallone",152,3,456,"Cash","Milano",0
8425,9425,2024-09-11,40,"F","Basic","Elettronica","Smartphone",135,2,270,"CreditCard","Torino",1
8426,9426,2024-07-01,42,"F","Basic","Casa","Cuscino",17,3,51,"PayPal","Napoli",1
8427,9427,2024-12-19,42,"M","Silver","Sport","Pallone",76,3,228,"CreditCard","Napoli",1
8428,9428,2024-03-26,NA,"F","Silver","Abbigliamento","Scarpe",127,2,254,"CreditCard","Bologna",0
8429,9429,2024-02-02,36,"M","Gold","Elettronica","Tablet",559,2,1118,"CreditCard","Milano",0
8430,9430,2024-11-25,56,"F","Silver","Casa","Lampada",25,1,25,"PayPal","Torino",1
8431,9431,2024-09-18,NA,"M","Basic","Sport","Tappetino Yoga",131,4,524,"CreditCard","Roma",1
8432,9432,2024-06-08,40,"M","Basic","Casa","Lampada",34,2,68,"Cash","Torino",1
8433,9433,2024-12-07,60,"F","Gold","Casa","Pentola",71,1,71,"BankTransfer","Milano",0
8434,9434,2024-09-04,NA,"M","Silver","Abbigliamento","Scarpe",100,2,200,"PayPal","Roma",0
8435,9435,2024-06-25,25,"F","Basic","Libri","Manuale",37,1,37,"PayPal","Bologna",0
8436,9436,2024-09-23,NA,"M","Silver","Casa","Lampada",88,3,264,"Cash","Roma",1
8437,9437,2024-06-21,75,"M","Silver","Sport","Pallone",64,3,192,"CreditCard","Milano",0
8438,9438,2024-07-08,40,"M","Silver","Sport","Borraccia",162,2,324,"CreditCard","Torino",1
8439,9439,2024-10-12,56,"F","Silver","Casa","Lampada",140,3,420,"CreditCard","Roma",1
8440,9440,2024-05-18,NA,"F","Gold","Casa","Coperta",109,5,545,"Cash","Milano",0
8441,9441,2024-07-10,31,"F","Basic","Elettronica","Cuffie",655,1,655,"Cash","Bologna",0
8442,9442,2024-11-28,54,"M","Gold","Libri","Manuale",21,2,42,"PayPal","Napoli",0
8443,9443,2024-01-22,21,"F","Basic","Elettronica","Tablet",390,2,780,"CreditCard","Roma",0
8444,9444,2024-09-22,23,"F","Gold","Sport","Manubri",165,2,330,"BankTransfer","Napoli",0
8445,9445,2024-04-21,NA,"F","Gold","Sport","Manubri",155,1,155,"CreditCard","Roma",1
8446,9446,2024-07-10,NA,"M","Basic","Casa","Pentola",67,4,268,"PayPal","Bologna",1
8447,9447,2024-04-16,51,"F","Basic","Sport","Tappetino Yoga",166,2,332,"CreditCard","Bologna",1
8448,9448,2024-05-14,NA,"F","Basic","Abbigliamento","Maglione",76,4,304,"CreditCard","Napoli",0
8449,9449,2024-05-09,58,"F","Gold","Abbigliamento","Maglione",80,5,400,"BankTransfer","Torino",0
8450,9450,2024-07-14,40,"F","Basic","Libri","Romanzo",43,1,43,"BankTransfer","Roma",0
8451,9451,2024-06-07,42,"M","Basic","Abbigliamento","Scarpe",123,4,492,"CreditCard","Milano",0
8452,9452,2024-10-03,44,"M","Silver","Libri","Manuale",39,1,39,"Cash","Torino",1
8453,9453,2024-07-28,44,"F","Silver","Abbigliamento","Jeans",40,5,200,"PayPal","Milano",1
8454,9454,2024-08-20,NA,"M","Basic","Casa","Cuscino",89,1,89,"CreditCard","Milano",0
8455,9455,2024-12-25,30,"F","Basic","Elettronica","Smartwatch",274,1,274,"CreditCard","Roma",1
8456,9456,2024-07-19,42,"F","Basic","Casa","Lampada",97,2,194,"CreditCard","Milano",0
8457,9457,2024-10-11,52,"M","Silver","Libri","Guida",40,2,80,"PayPal","Milano",0
8458,9458,2024-06-20,43,"F","Silver","Elettronica","Cuffie",404,1,404,"Cash","Roma",0
8459,9459,2024-04-03,39,"M","Basic","Abbigliamento","Scarpe",91,1,91,"Cash","Roma",0
8460,9460,2024-08-12,38,"F","Silver","Elettronica","Smartwatch",595,2,1190,"BankTransfer","Torino",0
8461,9461,2024-08-12,18,"M","Basic","Libri","Manuale",43,2,86,"CreditCard","Torino",0
8462,9462,2024-10-17,51,"F","Silver","Sport","Scarpe Running",171,3,513,"PayPal","Bologna",0
8463,9463,2024-04-10,43,"F","Silver","Casa","Coperta",55,1,55,"CreditCard","Bologna",1
8464,9464,2024-05-24,45,"F","Silver","Sport","Manubri",137,2,274,"Cash","Bologna",0
8465,9465,2024-07-01,43,"F","Silver","Casa","Coperta",86,2,172,"PayPal","Torino",1
8466,9466,2024-11-07,40,"F","Basic","Casa","Coperta",19,1,19,"CreditCard","Napoli",1
8467,9467,2024-01-01,48,"M","Basic","Casa","Coperta",116,1,116,"Cash","Milano",1
8468,9468,2024-07-01,51,"F","Silver","Sport","Tappetino Yoga",48,3,144,"CreditCard","Torino",1
8469,9469,2024-04-03,18,"M","Basic","Libri","Fumetto",17,2,34,"CreditCard","Bologna",1
8470,9470,2024-07-01,47,"F","Basic","Elettronica","Tablet",660,2,1320,"PayPal","Roma",0
8471,9471,2024-01-25,55,"M","Silver","Casa","Pentola",129,2,258,"CreditCard","Torino",0
8472,9472,2024-05-25,32,"M","Silver","Abbigliamento","Giacca",58,2,116,"BankTransfer","Bologna",0
8473,9473,2024-12-03,51,"F","Gold","Casa","Tappeto",149,2,298,"PayPal","Bologna",1
8474,9474,2024-10-02,61,"M","Basic","Abbigliamento","Jeans",173,2,346,"CreditCard","Napoli",0
8475,9475,2024-09-02,NA,"F","Silver","Sport","Scarpe Running",96,3,288,"BankTransfer","Napoli",1
8476,9476,2024-02-10,18,"M","Gold","Libri","Fumetto",32,3,96,"CreditCard","Bologna",0
8477,9477,2024-09-10,18,"F","Basic","Sport","Manubri",129,2,258,"Cash","Napoli",1
8478,9478,2024-08-06,40,"M","Basic","Casa","Cuscino",141,2,282,"PayPal","Roma",0
8479,9479,2024-07-26,46,"F","Basic","Libri","Fumetto",46,3,138,"CreditCard","Napoli",1
8480,9480,2024-11-29,45,"F","Silver","Casa","Tappeto",109,1,109,"CreditCard","Napoli",0
8481,9481,2024-04-14,51,"M","Gold","Sport","Scarpe Running",107,2,214,"CreditCard","Napoli",0
8482,9482,2024-07-06,18,"F","Silver","Sport","Pallone",151,1,151,"PayPal","Torino",0
8483,9483,2024-11-25,30,"F","Basic","Libri","Guida",9,1,9,"CreditCard","Bologna",1
8484,9484,2024-12-24,NA,"F","Gold","Elettronica","Cuffie",653,1,653,"CreditCard","Milano",0
8485,9485,2024-09-22,26,"F","Silver","Elettronica","Cuffie",143,2,286,"CreditCard","Napoli",1
8486,9486,2024-04-26,54,"M","Silver","Elettronica","Smartwatch",519,4,2076,"PayPal","Bologna",0
8487,9487,2024-10-03,44,"F","Basic","Abbigliamento","T-shirt",95,3,285,"CreditCard","Roma",1
8488,9488,2024-12-05,70,"F","Basic","Sport","Tappetino Yoga",84,2,168,"Cash","Bologna",0
8489,9489,2024-10-03,42,"M","Silver","Libri","Enciclopedia",42,2,84,"PayPal","Roma",0
8490,9490,2024-04-13,39,"F","Basic","Abbigliamento","Maglione",177,2,354,"CreditCard","Milano",0
8491,9491,2024-10-12,47,"F","Gold","Abbigliamento","Giacca",109,2,218,"CreditCard","Milano",0
8492,9492,2024-11-23,18,"M","Basic","Abbigliamento","Scarpe",85,1,85,"PayPal","Bologna",1
8493,9493,2024-02-19,53,"F","Silver","Casa","Tappeto",88,2,176,"PayPal","Napoli",0
8494,9494,2024-08-24,49,"M","Silver","Elettronica","Laptop",68,3,204,"Cash","Napoli",0
8495,9495,2024-05-08,67,"M","Basic","Libri","Fumetto",15,3,45,"CreditCard","Napoli",0
8496,9496,2024-06-22,64,"M","Gold","Abbigliamento","T-shirt",84,1,84,"PayPal","Milano",0
8497,9497,2024-10-18,40,"M","Gold","Sport","Manubri",105,1,105,"CreditCard","Bologna",0
8498,9498,2024-11-13,44,"F","Silver","Casa","Coperta",98,3,294,"BankTransfer","Roma",1
8499,9499,2024-10-15,29,"M","Basic","Elettronica","Tablet",731,3,2193,"CreditCard","Roma",1
