"","CustomerID","InvoiceDate","Quantity","UnitPrice","Total"
"68427",15239,2022-09-22,2,7.5,15
"68428",15239,2022-09-22,2,7.5,15
"68429",15239,2022-09-22,2,8.5,17
"68430",15239,2022-09-22,12,1.95,23.4
"68431",15239,2022-09-22,10,1.65,16.5
"68432",15239,2022-09-22,10,1.65,16.5
"68433",15239,2022-09-22,6,2.95,17.7
"68434",15239,2022-09-22,6,2.95,17.7
"68435",15239,2022-09-22,8,2.89,23.12
"68436",15239,2022-09-22,12,1.25,15
"68437",15239,2022-09-22,12,1.95,23.4
"68438",15239,2022-09-22,8,0.83,6.64
"68439",15239,2022-09-22,8,0.83,6.64
"68440",15239,2022-09-22,6,4.25,25.5
"68441",15239,2022-09-22,12,1.45,17.4
"68442",15239,2022-09-22,12,0.85,10.2
"68443",15239,2022-09-22,12,1.25,15
"68444",15239,2022-09-22,12,1.25,15
"68445",15239,2022-09-22,12,1.25,15
"68446",15239,2022-09-22,12,1.25,15
"68447",15239,2022-09-22,24,0.42,10.08
"68448",15239,2022-09-22,24,1.25,30
"68449",15239,2022-09-22,48,0.29,13.92
"68450",15239,2022-09-22,25,0.42,10.5
"68451",15239,2022-09-22,25,0.42,10.5
"68452",15239,2022-09-22,12,1.65,19.8
"68453",15239,2022-09-22,12,0.85,10.2
"68454",15239,2022-09-22,3,4.95,14.85
"68455",15239,2022-09-22,12,0.42,5.04
"68456",15239,2022-09-22,12,0.85,10.2
"68457",16213,2022-09-22,6,1.95,11.7
"68458",16213,2022-09-22,6,1.65,9.9
"68459",16213,2022-09-22,12,1.65,19.8
"68460",16213,2022-09-22,6,12.75,76.5
"68461",16213,2022-09-22,12,1.95,23.4
"68462",16213,2022-09-22,6,2.95,17.7
"68463",15603,2022-09-22,48,0.72,34.56
"68464",15603,2022-09-22,48,0.29,13.92
"68465",14261,2022-09-22,12,1.65,19.8
"68466",14261,2022-09-22,12,1.65,19.8
"68467",14261,2022-09-22,10,1.65,16.5
"68468",14261,2022-09-22,10,1.65,16.5
"68469",14261,2022-09-22,10,1.65,16.5
"68470",14261,2022-09-22,10,1.65,16.5
"68471",14261,2022-09-22,4,4.95,19.8
"68472",14261,2022-09-22,6,3.75,22.5
"68473",14261,2022-09-22,6,2.55,15.3
"68474",14261,2022-09-22,6,4.95,29.7
"68475",14261,2022-09-22,6,3.25,19.5
"68476",14261,2022-09-22,12,3.75,45
"68477",14261,2022-09-22,12,1.45,17.4
"68478",14261,2022-09-22,3,4.95,14.85
"68479",14261,2022-09-22,2,7.95,15.9
"68480",14261,2022-09-22,2,7.95,15.9
"68481",14261,2022-09-22,4,4.95,19.8
"68482",14261,2022-09-22,12,1.45,17.4
"68483",14261,2022-09-22,12,1.45,17.4
"68484",14261,2022-09-22,12,1.45,17.4
"68485",14261,2022-09-22,12,1.45,17.4
"68486",14261,2022-09-22,8,2.89,23.12
"68487",14261,2022-09-22,4,3.75,15
"68488",14261,2022-09-22,2,12.75,25.5
"68489",14261,2022-09-22,32,1.69,54.08
"68490",14261,2022-09-22,32,1.69,54.08
"68491",14261,2022-09-22,24,2.95,70.8
"68492",14261,2022-09-22,12,1.25,15
"68493",14261,2022-09-22,12,1.25,15
"68494",14261,2022-09-22,12,1.25,15
"68495",14261,2022-09-22,12,0.83,9.96
"68496",14261,2022-09-22,12,0.85,10.2
"68497",14261,2022-09-22,4,4.95,19.8
"68498",14261,2022-09-22,2,12.75,25.5
"68499",14261,2022-09-22,2,8.5,17
"68500",14261,2022-09-22,2,8.5,17
"68501",14261,2022-09-22,2,8.5,17
"68502",14261,2022-09-22,12,1.65,19.8
"68503",14261,2022-09-22,2,8.5,17
"68504",14261,2022-09-22,2,8.5,17
"68505",14261,2022-09-22,2,8.5,17
"68506",14261,2022-09-22,2,8.5,17
"68507",14261,2022-09-22,12,2.08,24.96
"68508",14261,2022-09-22,2,4.95,9.9
"68509",14261,2022-09-22,4,1.55,6.2
"68510",15950,2022-09-22,10,2.08,20.8
"68511",15950,2022-09-22,10,2.08,20.8
"68512",15950,2022-09-22,20,2.08,41.6
"68513",15950,2022-09-22,10,2.08,20.8
"68514",15950,2022-09-22,23,2.08,47.84
"68515",15950,2022-09-22,10,2.08,20.8
"68516",15950,2022-09-22,10,2.08,20.8
"68517",15950,2022-09-22,10,2.08,20.8
"68518",15950,2022-09-22,20,2.08,41.6
"68519",12657,2022-09-22,2,9.95,19.9
"68520",12657,2022-09-22,10,0.85,8.5
"68521",12657,2022-09-22,2,8.5,17
"68522",12657,2022-09-22,2,8.5,17
"68523",12657,2022-09-22,24,0.55,13.2
"68524",12657,2022-09-22,24,0.55,13.2
"68525",12657,2022-09-22,6,2.95,17.7
"68526",12657,2022-09-22,2,12.75,25.5
"68527",12657,2022-09-22,4,4.15,16.6
"68528",12657,2022-09-22,4,3.25,13
"68529",12657,2022-09-22,8,2.49,19.92
"68530",12657,2022-09-22,12,1.65,19.8
"68531",12657,2022-09-22,6,4.15,24.9
"68532",12657,2022-09-22,10,1.65,16.5
"68533",12657,2022-09-22,25,0.42,10.5
"68534",12657,2022-09-22,36,2.1,75.6
"68535",12657,2022-09-22,12,1.25,15
"68536",12657,2022-09-22,6,3.25,19.5
"68537",12657,2022-09-22,2,7.95,15.9
"68538",12657,2022-09-22,2,12.75,25.5
"68539",12657,2022-09-22,3,4.95,14.85
"68540",12657,2022-09-22,12,0.65,7.8
"68541",12657,2022-09-22,12,2.08,24.96
"68542",12657,2022-09-22,12,2.08,24.96
"68543",12657,2022-09-22,3,4.95,14.85
"68544",12657,2022-09-22,10,1.45,14.5
"68545",12657,2022-09-22,4,18,72
"68546",12657,2022-09-22,4,9.95,39.8
"68547",12739,2022-09-22,1,37.5,37.5
"68548",12877,2022-09-22,4,1.25,5
"68549",12877,2022-09-22,4,1.25,5
"68550",12877,2022-09-22,10,0.85,8.5
"68551",12877,2022-09-22,6,1.65,9.9
"68552",12877,2022-09-22,10,0.85,8.5
"68553",12877,2022-09-22,10,0.85,8.5
"68554",12877,2022-09-22,12,0.42,5.04
"68555",12877,2022-09-22,12,0.42,5.04
"68556",12877,2022-09-22,24,0.83,19.92
"68557",12877,2022-09-22,2,1.25,2.5
"68558",12877,2022-09-22,20,0.85,17
"68559",12877,2022-09-22,1,2.08,2.08
"68560",12877,2022-09-22,2,2.08,4.16
"68561",13486,2022-09-22,2,6.95,13.9
"68562",13486,2022-09-22,6,2.95,17.7
"68563",13486,2022-09-22,4,2.55,10.2
"68564",13486,2022-09-22,12,1.45,17.4
"68565",13486,2022-09-22,12,1.65,19.8
"68566",13486,2022-09-22,8,1.95,15.6
"68567",13486,2022-09-22,6,1.65,9.9
"68568",13486,2022-09-22,12,1.25,15
"68569",13486,2022-09-22,4,3.75,15
"68570",13486,2022-09-22,4,3.75,15
"68571",13486,2022-09-22,4,3.75,15
"68572",13486,2022-09-22,12,2.1,25.2
"68573",13486,2022-09-22,12,2.1,25.2
"68574",13486,2022-09-22,12,2.1,25.2
"68575",13486,2022-09-22,3,4.95,14.85
"68576",13486,2022-09-22,3,5.95,17.85
"68577",13486,2022-09-22,24,1.25,30
"68578",15571,2022-09-22,6,4.15,24.9
"68579",15571,2022-09-22,3,0.83,2.49
"68580",15571,2022-09-22,6,2.1,12.6
"68581",15571,2022-09-22,5,1.65,8.25
"68582",15571,2022-09-22,1,1.65,1.65
"68583",15571,2022-09-22,24,1.25,30
"68584",15571,2022-09-22,3,0.75,2.25
"68585",15571,2022-09-22,6,2.55,15.3
"68586",15571,2022-09-22,2,1.25,2.5
"68587",15571,2022-09-22,1,1.25,1.25
"68588",15571,2022-09-22,4,1.69,6.76
"68589",15571,2022-09-22,10,5.95,59.5
"68590",15571,2022-09-22,1,1.65,1.65
"68591",15571,2022-09-22,2,4.25,8.5
"68592",15571,2022-09-22,2,8.25,16.5
"68593",15571,2022-09-22,1,8.25,8.25
"68594",15067,2022-09-22,12,1.25,15
"68595",15067,2022-09-22,4,4.95,19.8
"68596",15067,2022-09-22,6,2.89,17.34
"68597",15067,2022-09-22,6,1.65,9.9
"68598",15067,2022-09-22,24,0.55,13.2
"68599",15067,2022-09-22,24,0.55,13.2
"68600",15067,2022-09-22,3,4.95,14.85
"68601",15067,2022-09-22,6,2.89,17.34
"68602",15067,2022-09-22,6,2.89,17.34
"68603",15067,2022-09-22,12,1.65,19.8
"68604",15067,2022-09-22,4,3.75,15
"68605",15067,2022-09-22,4,3.75,15
"68606",15067,2022-09-22,2,7.5,15
"68607",15067,2022-09-22,12,1.25,15
"68608",15067,2022-09-22,8,2.95,23.6
"68609",15067,2022-09-22,12,2.08,24.96
"68610",15067,2022-09-22,12,0.85,10.2
"68611",15067,2022-09-22,12,0.83,9.96
"68612",15067,2022-09-22,24,0.39,9.36
"68613",15067,2022-09-22,12,1.45,17.4
"68614",15067,2022-09-22,6,2.89,17.34
"68615",15067,2022-09-22,24,0.55,13.2
"68616",15067,2022-09-22,12,1.45,17.4
"68617",15067,2022-09-22,4,5.75,23
"68618",15067,2022-09-22,10,1.65,16.5
"68619",15067,2022-09-22,10,1.65,16.5
"68620",15067,2022-09-22,4,3.75,15
"68621",15067,2022-09-22,6,1.95,11.7
"68622",15067,2022-09-22,6,2.1,12.6
"68623",15067,2022-09-22,12,1.45,17.4
"68624",15067,2022-09-22,12,1.65,19.8
"68625",15067,2022-09-22,12,1.25,15
"68626",15067,2022-09-22,12,1.65,19.8
"68627",15067,2022-09-22,12,0.85,10.2
"68628",15067,2022-09-22,6,3.75,22.5
"68629",15067,2022-09-22,6,2.08,12.48
"68630",15067,2022-09-22,6,2.08,12.48
"68631",15067,2022-09-22,48,1.04,49.92
"68632",15067,2022-09-22,96,0.69,66.24
"68633",15067,2022-09-22,24,1.45,34.8
"68634",15067,2022-09-22,24,0.55,13.2
"68635",15067,2022-09-22,12,1.45,17.4
"68636",15067,2022-09-22,24,0.55,13.2
"68637",15067,2022-09-22,2,8.5,17
"68638",15067,2022-09-22,4,14.95,59.8
"68639",15067,2022-09-22,10,1.95,19.5
"68640",15067,2022-09-22,10,1.95,19.5
"68641",14038,2022-09-22,10,2.08,20.8
"68642",14038,2022-09-22,10,2.08,20.8
"68643",14038,2022-09-22,10,2.08,20.8
"68644",14038,2022-09-22,10,2.08,20.8
"68645",14038,2022-09-22,10,2.08,20.8
"68646",14038,2022-09-22,10,1.65,16.5
"68647",14038,2022-09-22,10,1.65,16.5
"68648",14038,2022-09-22,10,1.65,16.5
"68649",14038,2022-09-22,10,1.65,16.5
"68650",14038,2022-09-22,10,1.65,16.5
"68651",14038,2022-09-22,10,1.65,16.5
"68652",14038,2022-09-22,8,1.95,15.6
"68653",14038,2022-09-22,6,2.1,12.6
"68654",14038,2022-09-22,8,4.95,39.6
"68655",14038,2022-09-22,4,4.25,17
"68656",14038,2022-09-22,4,3.75,15
"68657",14038,2022-09-22,12,1.65,19.8
"68658",14038,2022-09-22,12,0.85,10.2
"68659",14038,2022-09-22,24,0.42,10.08
"68660",14038,2022-09-22,4,4.15,16.6
"68661",14038,2022-09-22,4,4.15,16.6
"68662",14038,2022-09-22,12,1.25,15
"68663",14038,2022-09-22,12,1.65,19.8
"68664",14038,2022-09-22,12,1.65,19.8
"68665",14038,2022-09-22,24,0.42,10.08
"68666",14038,2022-09-22,4,4.15,16.6
"68667",14038,2022-09-22,4,4.15,16.6
"68668",13220,2022-09-22,25,0.42,10.5
"68669",13220,2022-09-22,25,0.42,10.5
"68670",13220,2022-09-22,4,12.75,51
"68671",13220,2022-09-22,10,2.08,20.8
"68672",14077,2022-09-22,6,1.65,9.9
"68673",14077,2022-09-22,6,1.95,11.7
"68674",14077,2022-09-22,10,0.85,8.5
"68675",14077,2022-09-22,20,0.85,17
"68676",14077,2022-09-22,1,0.95,0.95
"68677",14077,2022-09-22,5,1.65,8.25
"68678",12936,2022-09-22,12,2.89,34.68
"68679",12936,2022-09-22,24,2.95,70.8
"68680",12936,2022-09-22,12,0.85,10.2
"68681",12936,2022-09-22,12,2.49,29.88
"68682",12936,2022-09-22,24,2.95,70.8
"68683",12936,2022-09-22,6,2.1,12.6
"68684",12936,2022-09-22,8,2.95,23.6
"68685",12936,2022-09-22,12,3.75,45
"68686",12936,2022-09-22,12,1.45,17.4
"68687",12936,2022-09-22,12,1.95,23.4
"68688",12936,2022-09-22,12,1.25,15
"68689",12936,2022-09-22,12,1.25,15
"68690",12936,2022-09-22,4,4.15,16.6
"68691",12936,2022-09-22,24,0.42,10.08
"68692",12936,2022-09-22,16,1.25,20
"68693",12936,2022-09-22,24,0.85,20.4
"68694",12936,2022-09-22,12,1.69,20.28
"68695",12936,2022-09-22,24,0.42,10.08
"68696",12936,2022-09-22,6,2.08,12.48
"68697",12936,2022-09-22,6,2.08,12.48
"68698",12936,2022-09-22,12,1.45,17.4
"68699",12936,2022-09-22,4,3.75,15
"68700",12936,2022-09-22,4,3.75,15
"68701",12936,2022-09-22,4,3.75,15
"68702",12936,2022-09-22,4,4.15,16.6
"68703",12936,2022-09-22,6,2.1,12.6
"68704",12936,2022-09-22,16,1.25,20
"68705",12936,2022-09-22,8,6.25,50
"68706",12936,2022-09-22,20,0.83,16.6
"68707",12936,2022-09-22,40,1.25,50
"68708",12936,2022-09-22,6,4.95,29.7
"68709",12936,2022-09-22,24,1.25,30
"68710",12936,2022-09-22,12,1.65,19.8
"68711",16236,2022-09-22,2,7.95,15.9
"68712",16236,2022-09-22,12,0.83,9.96
"68713",16236,2022-09-22,12,0.85,10.2
"68714",16236,2022-09-22,12,1.65,19.8
"68715",16236,2022-09-22,12,0.85,10.2
"68716",16236,2022-09-22,12,1.65,19.8
"68717",16236,2022-09-22,6,2.1,12.6
"68718",16236,2022-09-22,6,1.95,11.7
"68719",16236,2022-09-22,10,2.08,20.8
"68720",16236,2022-09-22,12,4.15,49.8
"68721",16236,2022-09-22,6,4.15,24.9
"68722",16236,2022-09-22,6,4.15,24.9
"68723",16236,2022-09-22,4,5.95,23.8
"68724",16236,2022-09-22,6,5.95,35.7
"68725",16236,2022-09-22,12,2.08,24.96
"68726",16236,2022-09-22,12,2.08,24.96
"68727",16236,2022-09-22,12,2.08,24.96
"68728",16236,2022-09-22,12,2.08,24.96
"68729",16236,2022-09-22,6,2.89,17.34
"68730",16236,2022-09-22,12,2.08,24.96
"68731",17311,2022-09-22,24,1.25,30
"68732",17311,2022-09-22,32,1.25,40
"68733",17311,2022-09-22,8,4.95,39.6
"68734",17311,2022-09-22,200,0.72,144
"68735",17311,2022-09-22,6,2.08,12.48
"68736",17311,2022-09-22,6,2.1,12.6
"68737",17311,2022-09-22,6,2.1,12.6
"68738",17311,2022-09-22,6,3.75,22.5
"68739",17311,2022-09-22,12,1.65,19.8
"68740",17311,2022-09-22,12,1.65,19.8
"68741",17311,2022-09-22,6,2.08,12.48
"68742",17311,2022-09-22,6,2.08,12.48
"68743",17311,2022-09-22,4,8.25,33
"68744",17311,2022-09-22,24,1.95,46.8
"68745",17311,2022-09-22,20,0.42,8.4
"68746",17311,2022-09-22,20,0.42,8.4
"68747",17311,2022-09-22,20,0.42,8.4
"68748",17311,2022-09-22,20,0.42,8.4
"68749",17311,2022-09-22,36,1.25,45
"68750",17311,2022-09-22,12,2.08,24.96
"68751",17311,2022-09-22,16,0.83,13.28
"68752",17311,2022-09-22,16,0.83,13.28
"68753",17311,2022-09-22,12,1.65,19.8
"68754",17311,2022-09-22,12,2.08,24.96
"68755",17311,2022-09-22,12,2.95,35.4
"68756",17311,2022-09-22,12,1.65,19.8
"68757",17311,2022-09-22,3,16.95,50.85
"68758",17311,2022-09-22,12,2.89,34.68
"68759",17311,2022-09-22,4,4.15,16.6
"68760",17311,2022-09-22,4,8.25,33
"68761",17311,2022-09-22,12,0.42,5.04
"68762",16669,2022-09-22,3,12.75,38.25
"68763",16669,2022-09-22,3,4.95,14.85
"68764",16669,2022-09-22,3,4.95,14.85
"68765",16669,2022-09-22,2,2.08,4.16
"68766",16669,2022-09-22,2,2.08,4.16
"68767",16669,2022-09-22,5,1.65,8.25
"68768",16669,2022-09-22,4,2.08,8.32
"68769",16669,2022-09-22,12,1.95,23.4
"68770",16669,2022-09-22,3,1.65,4.95
"68771",16669,2022-09-22,5,2.1,10.5
"68772",16669,2022-09-22,2,4.95,9.9
"68773",16669,2022-09-22,3,5.45,16.35
"68774",16669,2022-09-22,5,2.95,14.75
"68775",16669,2022-09-22,4,1.25,5
"68776",16669,2022-09-22,4,1.25,5
"68777",16669,2022-09-22,5,1.95,9.75
"68778",16669,2022-09-22,10,2.95,29.5
"68779",16669,2022-09-22,5,1.65,8.25
"68780",16669,2022-09-22,2,4.95,9.9
"68781",16669,2022-09-22,3,5.45,16.35
"68782",16669,2022-09-22,12,0.85,10.2
"68783",16669,2022-09-22,3,1.95,5.85
"68784",16669,2022-09-22,4,1.45,5.8
"68785",16669,2022-09-22,5,0.55,2.75
"68786",16669,2022-09-22,2,2.08,4.16
"68787",16669,2022-09-22,1,4.15,4.15
"68788",16669,2022-09-22,16,1.69,27.04
"68789",16669,2022-09-22,10,0.85,8.5
"68790",16669,2022-09-22,1,4.15,4.15
"68791",16669,2022-09-22,4,1.25,5
"68792",16669,2022-09-22,3,4.95,14.85
"68793",16669,2022-09-22,12,0.29,3.48
"68794",16669,2022-09-22,1,5.95,5.95
"68795",16669,2022-09-22,8,2.1,16.8
"68796",16669,2022-09-22,2,1.45,2.9
"68797",16669,2022-09-22,2,2.1,4.2
"68798",16669,2022-09-22,2,1.45,2.9
"68799",16669,2022-09-22,2,1.25,2.5
"68800",16669,2022-09-22,2,2.1,4.2
"68801",16669,2022-09-22,5,2.95,14.75
"68802",16669,2022-09-22,5,0.8,4
"68803",16669,2022-09-22,24,0.12,2.88
"68804",16669,2022-09-22,24,0.12,2.88
"68805",16669,2022-09-22,2,4.25,8.5
"68806",16669,2022-09-22,100,0.04,4
"68807",16669,2022-09-22,24,0.12,2.88
"68808",16669,2022-09-22,1,0.55,0.55
"68809",16669,2022-09-22,4,0.55,2.2
"68810",16669,2022-09-22,3,0.55,1.65
"68811",16669,2022-09-22,4,0.55,2.2
"68812",16669,2022-09-22,5,0.55,2.75
"68813",16669,2022-09-22,4,0.55,2.2
"68814",16669,2022-09-22,4,0.55,2.2
"68815",16669,2022-09-22,4,0.55,2.2
"68816",16669,2022-09-22,1,12.75,12.75
"68817",16669,2022-09-22,1,12.5,12.5
"68818",16669,2022-09-22,1,8.25,8.25
"68819",16669,2022-09-22,1,12.5,12.5
"68820",16669,2022-09-22,8,3.75,30
"68821",16669,2022-09-22,1,2.55,2.55
"68822",16669,2022-09-22,3,4.95,14.85
"68823",16669,2022-09-22,3,6.95,20.85
"68824",16669,2022-09-22,10,0.85,8.5
"68825",16669,2022-09-22,5,6.95,34.75
"68826",16669,2022-09-22,3,1.95,5.85
"68827",16669,2022-09-22,3,1.95,5.85
"68828",16669,2022-09-22,3,1.95,5.85
"68829",16669,2022-09-22,3,1.95,5.85
"68830",16669,2022-09-22,2,4.15,8.3
"68831",16669,2022-09-22,2,4.15,8.3
"68832",16669,2022-09-22,2,4.15,8.3
"68833",16669,2022-09-22,2,4.15,8.3
"68834",16669,2022-09-22,24,0.42,10.08
"68835",16669,2022-09-22,6,4.15,24.9
"68836",16669,2022-09-22,2,6.25,12.5
"68837",16669,2022-09-22,2,8.5,17
"68838",16669,2022-09-22,3,0.95,2.85
"68839",17603,2022-09-22,6,1.65,9.9
"68840",17603,2022-09-22,2,125,250
"68841",17603,2022-09-22,4,3.75,15
"68842",17603,2022-09-22,4,3.75,15
"68843",17603,2022-09-22,6,2.08,12.48
"68844",17603,2022-09-22,6,2.08,12.48
"68845",17603,2022-09-22,6,2.08,12.48
"68846",17603,2022-09-22,6,2.08,12.48
"68847",17603,2022-09-22,12,1.95,23.4
"68848",17603,2022-09-22,10,1.65,16.5
"68849",17603,2022-09-22,12,1.25,15
"68850",16669,2022-09-22,5,0.08,0.4
"68851",13055,2022-09-22,8,1.95,15.6
"68852",13055,2022-09-22,3,5.95,17.85
"68853",13055,2022-09-22,4,4.15,16.6
"68854",13055,2022-09-22,2,6.25,12.5
"68855",13055,2022-09-22,4,4.95,19.8
"68856",13055,2022-09-22,24,0.55,13.2
"68857",13055,2022-09-22,4,4.95,19.8
"68858",13055,2022-09-22,3,5.95,17.85
"68859",13055,2022-09-22,12,1.25,15
"68860",13055,2022-09-22,6,2.49,14.94
"68861",13055,2022-09-22,2,8.5,17
"68862",13055,2022-09-22,12,0.65,7.8
"68863",13055,2022-09-22,24,0.19,4.56
"68864",13055,2022-09-22,12,1.45,17.4
"68865",13055,2022-09-22,2,6.75,13.5
"68866",13055,2022-09-22,12,0.85,10.2
"68867",13055,2022-09-22,12,1.65,19.8
"68868",13055,2022-09-22,24,0.55,13.2
"68869",13055,2022-09-22,12,1.45,17.4
"68870",13055,2022-09-22,12,1.25,15
"68871",13055,2022-09-22,10,1.65,16.5
"68872",13055,2022-09-22,6,4.15,24.9
"68873",13055,2022-09-22,6,2.89,17.34
"68874",13055,2022-09-22,24,0.39,9.36
"68875",13055,2022-09-22,24,0.39,9.36
"68876",13055,2022-09-22,12,0.85,10.2
"68877",13055,2022-09-22,12,1.25,15
"68878",13055,2022-09-22,48,0.85,40.8
"68879",13055,2022-09-22,24,0.42,10.08
"68880",13055,2022-09-22,12,0.62,7.44
"68881",13055,2022-09-22,24,0.42,10.08
"68882",13055,2022-09-22,25,0.42,10.5
"68883",13055,2022-09-22,12,1.25,15
"68884",13055,2022-09-22,12,1.65,19.8
"68885",13055,2022-09-22,12,1.65,19.8
"68886",13055,2022-09-22,16,0.83,13.28
"68887",13055,2022-09-22,12,1.69,20.28
"68888",13055,2022-09-22,4,4.25,17
"68889",13055,2022-09-22,12,2.1,25.2
"68890",13055,2022-09-22,12,1.65,19.8
"68891",13055,2022-09-22,12,1.65,19.8
"68892",13055,2022-09-22,12,1.25,15
"68893",13055,2022-09-22,12,0.83,9.96
"68894",13055,2022-09-22,6,2.95,17.7
"68895",13055,2022-09-22,12,1.65,19.8
"68896",13055,2022-09-22,8,2.49,19.92
"68897",13055,2022-09-22,1,12.75,12.75
"68898",13055,2022-09-22,8,1.95,15.6
"68899",13055,2022-09-22,10,1.95,19.5
"68900",13055,2022-09-22,12,1.25,15
"68901",13055,2022-09-22,12,1.45,17.4
"68902",13055,2022-09-22,6,1.95,11.7
"68903",13055,2022-09-22,6,4.15,24.9
"68904",13055,2022-09-22,12,1.65,19.8
"68905",15398,2022-09-22,10,1.65,16.5
"68906",15398,2022-09-22,10,1.65,16.5
"68907",15398,2022-09-22,10,2.08,20.8
"68908",15398,2022-09-22,10,2.08,20.8
"68909",15398,2022-09-22,10,2.08,20.8
"68910",15398,2022-09-22,8,1.95,15.6
"68911",15398,2022-09-22,6,2.1,12.6
"68912",15398,2022-09-22,12,1.65,19.8
"68913",15398,2022-09-22,24,0.42,10.08
"68914",15398,2022-09-22,12,0.85,10.2
"68915",15398,2022-09-22,20,0.42,8.4
"68916",15398,2022-09-22,20,0.42,8.4
"68917",15398,2022-09-22,12,1.65,19.8
"68918",15398,2022-09-22,12,1.65,19.8
"68919",15398,2022-09-22,6,4.25,25.5
"68920",15398,2022-09-22,12,1.45,17.4
"68921",15398,2022-09-22,6,2.95,17.7
"68922",15398,2022-09-22,3,4.95,14.85
"68923",15398,2022-09-22,6,4.95,29.7
"68924",15398,2022-09-22,16,1.69,27.04
"68925",15398,2022-09-22,12,1.25,15
"68926",15398,2022-09-22,6,2.89,17.34
"68927",15398,2022-09-22,6,2.55,15.3
"68928",15398,2022-09-22,24,0.55,13.2
"68929",15398,2022-09-22,12,2.95,35.4
"68930",15398,2022-09-22,6,2.89,17.34
"68931",15398,2022-09-22,12,1.45,17.4
"68932",15398,2022-09-22,12,1.65,19.8
"68933",15398,2022-09-22,12,1.25,15
"68934",15398,2022-09-22,12,1.25,15
"68935",15398,2022-09-22,4,4.25,17
"68936",15398,2022-09-22,4,4.95,19.8
"68937",15398,2022-09-22,6,4.15,24.9
"68938",15398,2022-09-22,16,0.65,10.4
"68939",15398,2022-09-22,6,4.95,29.7
"68940",12906,2022-09-22,24,1.65,39.6
"68941",12906,2022-09-22,24,1.65,39.6
"68942",12906,2022-09-22,72,1.06,76.32
"68943",12906,2022-09-22,10,2.08,20.8
"68944",12906,2022-09-22,48,0.55,26.4
"68945",12906,2022-09-22,36,2.1,75.6
"68946",12906,2022-09-22,72,0.39,28.08
"68947",12906,2022-09-22,36,1.25,45
"68948",12906,2022-09-22,24,3.25,78
"68949",12906,2022-09-22,128,1.06,135.68
"68950",12906,2022-09-22,96,3.75,360
"68951",12906,2022-09-22,12,1.65,19.8
"68952",12906,2022-09-22,48,1.95,93.6
"68953",12906,2022-09-22,24,2.95,70.8
"68954",12906,2022-09-22,24,2.08,49.92
"68955",12906,2022-09-22,24,2.08,49.92
"68956",12906,2022-09-22,12,1.65,19.8
"68957",12906,2022-09-22,12,0.85,10.2
"68958",12906,2022-09-22,12,0.85,10.2
"68959",12906,2022-09-22,12,1.45,17.4
"68960",12906,2022-09-22,12,1.65,19.8
"68961",12906,2022-09-22,48,0.55,26.4
"68962",12906,2022-09-22,48,3.75,180
"68963",12906,2022-09-22,2,8.25,16.5
"68964",12906,2022-09-22,24,0.39,9.36
"68965",12906,2022-09-22,24,0.39,9.36
"68966",12906,2022-09-22,24,0.39,9.36
"68967",12906,2022-09-22,24,0.39,9.36
"68968",12906,2022-09-22,24,1.65,39.6
"68969",12906,2022-09-22,24,0.42,10.08
"68970",12906,2022-09-22,24,0.42,10.08
"68971",12906,2022-09-22,24,0.42,10.08
"68972",12906,2022-09-22,6,3.75,22.5
"68973",12906,2022-09-22,12,3.45,41.4
"68974",12906,2022-09-22,12,3.45,41.4
"68975",12906,2022-09-22,8,3.95,31.6
"68976",12906,2022-09-22,6,2.95,17.7
"68977",12906,2022-09-22,6,3.25,19.5
"68978",12906,2022-09-22,12,1.65,19.8
"68979",12906,2022-09-22,2,9.95,19.9
"68980",12906,2022-09-22,4,4.15,16.6
"68981",12906,2022-09-22,8,2.49,19.92
"68982",12906,2022-09-22,12,1.25,15
"68983",12906,2022-09-22,12,1.25,15
"68984",12906,2022-09-22,1,12.75,12.75
"68985",12906,2022-09-22,2,6.65,13.3
"68986",12906,2022-09-22,8,1.69,13.52
"68987",12930,2022-09-22,4,3.75,15
"68988",12930,2022-09-22,24,0.83,19.92
"68989",12930,2022-09-22,12,0.83,9.96
"68990",12930,2022-09-22,12,0.79,9.48
"68991",12930,2022-09-22,24,0.85,20.4
"68992",12930,2022-09-22,32,0.42,13.44
"68993",12930,2022-09-22,4,4.15,16.6
"68994",12930,2022-09-22,4,6.75,27
"68995",12930,2022-09-22,6,2.95,17.7
"68996",12930,2022-09-22,16,1.69,27.04
"68997",12930,2022-09-22,6,2.95,17.7
"68998",15237,2022-09-22,12,1.25,15
"68999",15237,2022-09-22,4,3.75,15
"69000",15237,2022-09-22,4,3.75,15
"69001",15237,2022-09-22,8,0.83,6.64
"69002",15237,2022-09-22,8,1.25,10
"69003",15237,2022-09-22,6,4.15,24.9
"69004",15237,2022-09-22,3,9.95,29.85
"69005",15237,2022-09-22,12,0.85,10.2
"69006",15237,2022-09-22,12,0.79,9.48
"69007",15237,2022-09-22,25,0.42,10.5
"69008",15237,2022-09-22,25,0.42,10.5
"69009",15237,2022-09-22,12,1.45,17.4
"69010",15237,2022-09-22,24,0.55,13.2
"69011",15237,2022-09-22,12,1.45,17.4
"69012",15237,2022-09-22,12,1.45,17.4
"69013",15237,2022-09-22,6,2.1,12.6
"69014",17079,2022-09-22,12,4.95,59.4
"69015",17079,2022-09-22,12,4.95,59.4
"69016",14125,2022-09-22,12,1.65,19.8
