"","ID","Delivery_person_ID","Delivery_person_Age","Delivery_person_Ratings","Restaurant_latitude","Restaurant_longitude","Delivery_location_latitude","Delivery_location_longitude","Order_Date","Time_Orderd","Time_Order_picked","Weather","Road_traffic_density","Vehicle_condition","Type_of_order","Type_of_vehicle","multiple_deliveries","Festival","City"
"10561",23543,"PUNERES05DEL03",34,4.2,18.543626,73.905101,18.573626,73.935101,"7/3/2022","23:40","23:50","Temporale","Low",0,"Buffet","Scooter",1,1,"Metro"
"10562",43310,"INDORES05DEL03",38,4.7,22.727021,75.884167,22.817021,75.974167,"18-03-2022","17:25","17:35","Soleggiato","Medium",0,"Buffet","Scooter",0,1,"Metro"
"10563",21705,"VADRES16DEL01",39,4.5,0,0,0.11,0.11,"12/3/2022","21:50","21:55","Soleggiato","Jam",2,"Buffet",NA,1,1,"Metro"
"10564",54013,"AURGRES18DEL03",39,4.7,19.888716,75.321461,19.948716,75.381461,"13-02-2022","20:35","20:45",NA,"Jam",1,"Snack",NA,1,1,"Metro"
"10565",14061,"SURRES12DEL03",22,4.7,21.183434,72.814492,21.273434,72.904492,"4/4/2022","20:55","0.875","Nuvoloso","Jam",2,"Buffet",NA,1,1,"Metro"
"10566",34796,"MYSRES09DEL03",37,4.6,12.323194,76.630583,12.383194,76.690583,"26-03-2022","0.75","18:15",NA,"Medium",1,"Buffet","Scooter",1,1,"Metro"
"10567",34807,"VADRES12DEL01",39,4.6,0,0,0.04,0.04,"3/4/2022","0.666666667","16:15",NA,"Medium",2,"Meal",NA,1,1,NA
"10568",10381,"MYSRES19DEL02",26,4.6,12.334022,76.618203,12.464022,76.748203,"6/3/2022","19:40","19:55",NA,"Jam",0,"Snack","Scooter",1,1,"Metro"
"10569",33465,"JAPRES04DEL03",33,4.9,26.902328,75.794257,26.932328,75.824257,"5/3/2022","21:30","21:45","Soleggiato","Jam",1,"Meal","Scooter",0,1,NA
"10570",48740,"INDORES04DEL01",34,4.9,22.753659,75.903365,22.823659,75.973365,"14-03-2022","21:20","21:25","Tempesta di sabbia","Jam",2,"Drinks",NA,1,1,"Metro"
"10571",53460,"LUDHRES11DEL03",NA,NA,30.893081,75.821495,30.983081,75.911495,"12/2/2022","NaN","21:30",NA,"Jam",2,"Drinks","Scooter",0,1,"Metro"
"10572",5538,"CHENRES010DEL02",29,4.2,13.066762,80.251865,13.146762,80.331865,"29-03-2022","20:55","21:05","Nebbia","Jam",2,"Drinks",NA,1,1,"Metro"
"10573",50173,"AURGRES02DEL03",30,4.2,0,0,0.09,0.09,"18-02-2022","21:25","21:30","Nebbia","Jam",1,"Meal","Scooter",1,1,"Metro"
"10574",41347,"MUMRES12DEL03",23,4.8,19.207222,72.972281,19.267222,73.032281,"28-03-2022","17:55","18:05","Soleggiato","Medium",2,"Snack",NA,0,1,NA
"10575",21958,"VADRES17DEL02",30,5,0,0,0.02,0.02,"11/3/2022","10:10","10:15","Soleggiato","Low",1,"Snack","Scooter",1,1,"Metro"
"10576",45759,"MUMRES20DEL02",32,4.9,19.103249,72.846749,19.183249,72.926749,"8/3/2022","18:40","18:45","Soleggiato","Medium",1,"Snack",NA,1,1,"Metro"
"10577",6645,"MUMRES03DEL02",31,4.1,19.22384,72.841347,19.27384,72.891347,"17-03-2022","21:25","21:35","Nebbia","Jam",2,"Snack",NA,1,1,"Metro"
"10578",39527,"JAPRES18DEL03",28,4.1,26.913987,75.752891,27.003987,75.842891,"14-03-2022","20:55","21:05","Nebbia","Jam",2,"Buffet","Motorcycle",1,1,"Metro"
"10579",18933,"PUNERES05DEL02",26,4.1,18.543626,73.905101,18.623626,73.985101,"4/4/2022","21:55","0.916666667","Nuvoloso","Jam",2,"Meal",NA,1,1,"Metro"
"10580",10207,"SURRES18DEL01",37,4.8,21.149834,72.778666,21.189834,72.818666,"21-03-2022","0.625","15:05","Soleggiato","High",2,"Meal","Scooter",1,1,"Metro"
"10581",3916,"INDORES07DEL02",34,4.3,22.722634,75.886959,22.802634,75.966959,"18-03-2022","17:35","17:45","Temporale","Medium",0,"Meal","Scooter",1,1,"Metro"
"10582",8596,"PUNERES06DEL02",21,4.9,18.546258,73.904337,18.676258,74.034337,"2/3/2022","21:50","0.916666667",NA,"Jam",2,"Buffet","Scooter",1,1,"Metro"
"10583",52593,"ALHRES08DEL02",27,4.7,25.450329,81.834279,25.500329,81.884279,"11/2/2022","22:25","22:40","Nebbia","Low",0,"Buffet","Scooter",0,1,NA
"10584",5928,"HYDRES14DEL03",37,4.8,17.426228,78.407495,17.516228,78.497495,"6/3/2022","18:50","0.791666667","Nuvoloso","Medium",0,"Meal","Scooter",1,1,"Metro"
"10585",19486,"RANCHIRES01DEL01",36,4.3,23.416792,85.316842,23.426792,85.326842,"21-03-2022","10:55","11:05","Tempesta di sabbia","Low",0,"Drinks","Scooter",1,1,NA
"10586",14661,"JAPRES01DEL02",26,4.6,26.90519,75.810753,26.92519,75.830753,"3/4/2022","8:10","8:15","Nuvoloso","Low",1,"Buffet","Scooter",0,1,"Metro"
"10587",24779,"COIMBRES16DEL03",30,4.8,11.010375,76.95295,11.100375,77.04295,"4/3/2022","19:10","19:25","Nuvoloso","Jam",0,"Buffet","Scooter",2,2,"Metro"
"10588",51494,"KNPRES04DEL02",21,4.7,26.471529,80.313458,26.491529,80.333458,"13-02-2022","11:40","11:55","Temporale","High",1,"Meal",NA,1,1,"Metro"
"10589",21000,"SURRES11DEL03",33,4.3,21.157735,72.768778,21.247735,72.858778,"20-03-2022","23:20","23:35","Nebbia","Low",2,"Snack","Motorcycle",2,1,NA
"10590",39463,"MUMRES010DEL01",30,4.8,19.003517,72.82765,19.043517,72.86765,"7/3/2022","0.583333333","14:15","Soleggiato","High",2,"Buffet",NA,0,1,"Metro"
"10591",45485,"PUNERES20DEL03",38,4.8,18.592718,73.773572,18.682718,73.863572,"4/3/2022","19:55","0.833333333","Tempesta di sabbia","Jam",2,"Drinks","Scooter",1,1,"Metro"
"10592",25116,"VADRES13DEL01",31,5,22.310237,73.158921,22.380237,73.228921,"16-03-2022","22:50","23:05","Soleggiato","Low",1,"Buffet","Scooter",0,1,NA
"10593",28434,"SURRES15DEL03",29,4.7,21.160522,72.771477,21.220522,72.831477,"3/3/2022","19:10","19:25","Nebbia","Jam",2,"Meal",NA,1,1,NA
"10594",26528,"RANCHIRES01DEL01",35,4.7,23.416792,85.316842,23.456792,85.356842,"11/3/2022","0.666666667","16:10","Nebbia","Medium",1,"Meal",NA,0,1,"Metro"
"10595",35793,"RANCHIRES17DEL02",24,4.9,23.374878,85.335739,23.394878,85.355739,"3/4/2022","10:50","10:55","Soleggiato","Low",0,"Snack","Scooter",0,NA,NA
"10596",27565,"SURRES07DEL02",20,5,21.170798,72.790489,21.250798,72.870489,"6/3/2022","21:50","22:05","Temporale","Jam",2,"Buffet",NA,0,1,"Metro"
"10597",3987,"HYDRES20DEL02",23,4.8,17.483216,78.552111,17.613216,78.682111,"14-03-2022","19:40","19:45","Soleggiato","Jam",2,"Meal",NA,1,1,"Metro"
"10598",1052,"INDORES02DEL01",NA,NA,22.651847,75.881991,22.691847,75.921991,"3/3/2022","NaN","16:40",NA,NA,3,"Drinks",NA,1,1,"Metro"
"10599",24861,"RANCHIRES05DEL02",27,4.6,23.355164,85.324097,23.435164,85.404097,"27-03-2022","23:10","23:20","Nebbia","Low",2,"Meal","Motorcycle",1,1,NA
"10600",40011,"COIMBRES08DEL02",34,3.7,11.001852,76.976268,11.081852,77.056268,"6/4/2022","19:20","19:30","Temporale","Jam",1,"Buffet",NA,1,1,"Metro"
"10601",56862,"KOCRES13DEL03",36,5,9.991703,76.293136,10.021703,76.323136,"11/2/2022","22:40","22:55","Soleggiato","Low",2,"Buffet",NA,0,1,"Metro"
"10602",36616,"PUNERES12DEL02",34,4.9,18.520016,73.830547,18.540016,73.850547,"15-03-2022","11:25","11:35",NA,"High",2,"Snack","Motorcycle",NA,1,"Metro"
"10603",40833,"SURRES20DEL03",29,4.6,21.15276,72.778059,21.18276,72.808059,"3/4/2022","23:25","23:35","Nuvoloso","Low",1,"Drinks","Scooter",1,1,"Metro"
"10604",56435,"BHPRES15DEL02",24,5,23.234249,77.434007,23.254249,77.454007,"17-02-2022","10:15","10:20","Soleggiato","Low",1,"Snack",NA,0,1,NA
"10605",54650,"AURGRES20DEL01",27,4.7,0,0,0.07,0.07,"16-02-2022","20:55","21:10","Soleggiato","Jam",2,"Snack",NA,NA,1,"Metro"
"10606",53566,"LUDHRES03DEL03",28,5,30.88722,75.804893,30.94722,75.864893,"13-02-2022","23:55","24:10:00","Soleggiato","Low",1,"Drinks",NA,1,1,"Metro"
"10607",21616,"CHENRES02DEL02",34,4.7,13.086438,80.220672,13.136439,80.270672,"7/3/2022","17:25","17:40","Nebbia","Medium",1,"Buffet","Scooter",1,1,"Metro"
"10608",42397,"CHENRES02DEL01",28,4.9,13.086438,80.220672,13.126439,80.260672,"26-03-2022","16:15","16:25",NA,"Medium",0,"Snack","Scooter",1,1,NA
"10609",44474,"BANGRES12DEL01",39,4.9,12.939496,77.625999,13.049496,77.735999,"12/3/2022","21:25","21:35","Nebbia","Jam",0,"Buffet","Scooter",1,1,"Metro"
"10610",36514,"HYDRES11DEL02",25,5,17.430448,78.418213,17.510448,78.498213,"12/3/2022","18:40","18:55","Temporale","Medium",1,"Snack","Scooter",0,1,"Metro"
"10611",33053,"COIMBRES11DEL02",35,4.9,11.001753,76.986241,11.021753,77.006241,"5/4/2022","10:25","10:35","Nuvoloso","Low",0,"Meal","Scooter",0,1,"Metro"
"10612",14082,"BANGRES13DEL02",30,4,12.935662,77.61413,13.015662,77.69413,"10/3/2022","18:40","18:50","Nuvoloso","Medium",1,"Drinks","Scooter",2,1,"Metro"
"10613",43854,"INDORES19DEL01",24,4.6,22.745536,75.893106,22.755536,75.903106,"7/3/2022","9:30","9:40","Nuvoloso","Low",0,"Meal","Scooter",0,1,NA
"10614",50287,"KOLRES08DEL02",21,4.9,22.53796,88.349843,22.66796,88.479843,"12/2/2022","20:45","20:55","Temporale","Jam",2,"Meal",NA,1,1,NA
"10615",50707,"DEHRES05DEL01",26,4.6,30.346994,78.062543,30.456994,78.172543,"16-02-2022","18:20","18:25",NA,"Medium",1,"Drinks",NA,1,1,"Metro"
"10616",49733,"LUDHRES14DEL01",25,4,30.892978,75.821847,30.962978,75.891847,"16-02-2022","21:15","21:25","Soleggiato","Jam",0,"Meal","Scooter",1,1,NA
"10617",33962,"MYSRES08DEL01",21,4.6,12.297954,76.665169,12.337954,76.705169,"5/4/2022","0.666666667","16:05","Nebbia","Medium",0,"Buffet","Scooter",0,1,"Metro"
"10618",55790,"AGRRES02DEL02",20,4.4,0,0,0.02,0.02,"13-02-2022","8:50","8:55","Tempesta di sabbia","Low",0,"Drinks","Scooter",0,1,"Metro"
"10619",6236,"SURRES17DEL01",20,4.6,21.149569,72.772697,21.189569,72.812697,"28-03-2022","15:20","15:30","Nebbia","Medium",2,"Drinks",NA,1,NA,NA
"10620",36334,"BANGRES18DEL03",36,5,12.913041,77.683237,12.943041,77.713237,"5/3/2022","17:50","18:05","Soleggiato","Medium",2,"Buffet","Motorcycle",1,1,"Metro"
"10621",33425,"INDORES13DEL01",35,4.3,22.745049,75.892471,22.785049,75.932471,"11/3/2022","15:45","0.666666667","Temporale","Medium",2,"Drinks",NA,1,1,"Metro"
"10622",2413,"JAPRES01DEL03",NA,NA,26.90519,75.810753,26.93519,75.840753,"3/3/2022","19:30","19:40","Soleggiato","Jam",0,"Meal","Scooter",1,1,NA
"10623",24858,"BANGRES15DEL03",33,5,12.975377,77.696664,13.005377,77.726664,"5/3/2022","22:20","22:35","Nebbia","Low",2,"Drinks","Motorcycle",0,1,"Metro"
"10624",51932,"KOCRES16DEL01",32,5,10.003064,76.307589,10.073064,76.377589,"18-02-2022","18:55","19:05","Tempesta di sabbia","Medium",2,"Buffet",NA,0,1,"Metro"
"10625",47747,"MYSRES18DEL02",37,4.8,12.337928,76.617889,12.467928,76.747889,"6/3/2022","19:10","19:15",NA,"Jam",2,"Buffet","Scooter",0,1,NA
"10626",45785,"INDORES01DEL01",23,4.7,22.695207,75.866059,22.705207,75.876059,"5/4/2022","8:30","8:45","Soleggiato","Low",2,"Drinks","Scooter",0,1,"Metro"
"10627",19301,"VADRES03DEL02",39,4.5,22.32,73.17,22.34,73.19,"3/3/2022","11:15","11:30",NA,"High",2,"Buffet",NA,0,1,"Metro"
"10628",41062,"VADRES09DEL03",36,3.8,0,0,0.09,0.09,"6/3/2022","18:40","18:45","Temporale","Medium",1,"Buffet",NA,1,1,"Metro"
"10629",47592,"BANGRES010DEL03",25,4.7,12.933298,77.614293,12.963298,77.644293,"21-03-2022","17:30","17:45","Temporale","Medium",2,"Snack","Motorcycle",0,1,"Metro"
"10630",32309,"COIMBRES13DEL03",39,4.3,11.003669,76.976494,11.093669,77.066494,"4/3/2022","21:35","21:50","Nebbia","Jam",1,"Buffet",NA,0,1,"Metro"
"10631",44229,"INDORES09DEL01",37,3.8,22.725835,75.887648,22.795835,75.957648,"25-03-2022","20:15","20:20","Temporale","Jam",1,"Meal",NA,1,1,"Metro"
"10632",40128,"MUMRES12DEL01",30,4.7,19.207222,72.972281,19.277222,73.042281,"16-03-2022","22:20","22:30",NA,"Low",2,"Meal","Scooter",0,1,NA
"10633",9569,"BANGRES08DEL03",34,4.7,12.906229,77.596791,12.936229,77.626791,"11/3/2022","22:45","0.958333333","Nebbia","Low",2,"Snack","Scooter",1,1,"Metro"
"10634",3161,"MUMRES08DEL03",21,4.7,19.065838,72.832658,19.155838,72.922658,"6/4/2022","19:45","19:50",NA,"Jam",0,"Drinks","Scooter",1,1,NA
"10635",13617,"BANGRES08DEL02",29,4.6,12.906229,77.596791,12.926229,77.616791,"17-03-2022","8:30","8:35","Nuvoloso","Low",1,"Meal","Scooter",0,1,NA
"10636",32329,"COIMBRES19DEL02",35,4.6,11.022298,76.998349,11.102298,77.078349,"2/3/2022","0.75","18:15","Tempesta di sabbia","Medium",1,"Snack",NA,1,1,NA
"10637",28530,"COIMBRES16DEL03",27,4.6,11.010375,76.95295,11.040375,76.98295,"3/3/2022","20:10","20:25",NA,"Jam",1,"Snack","Scooter",1,1,"Metro"
"10638",41321,"SURRES03DEL03",24,4.9,21.186884,72.793616,21.246884,72.853616,"1/3/2022","21:40","21:50","Nuvoloso","Jam",1,"Meal","Scooter",1,1,"Metro"
"10639",3404,"CHENRES08DEL01",NA,NA,13.022394,80.242439,13.092394,80.312439,"10/3/2022","NaN","23:40","Soleggiato","Low",2,"Snack",NA,0,1,"Metro"
"10640",26950,"INDORES14DEL02",20,4.6,22.761593,75.886362,22.781593,75.906362,"5/3/2022","11:40","11:45",NA,"High",1,"Snack",NA,0,1,NA
"10641",37337,"SURRES12DEL01",37,4.6,21.183434,72.814492,21.253434,72.884492,"20-03-2022","21:30","21:45",NA,"Jam",0,"Meal","Scooter",3,1,NA
"10642",27004,"RANCHIRES13DEL01",29,4.7,23.374989,85.335486,23.414989,85.375486,"21-03-2022","14:20","14:25",NA,"High",0,"Buffet","Scooter",1,1,"Metro"
"10643",34824,"BANGRES20DEL03",36,3.7,12.972161,77.596014,13.062161,77.686014,"8/3/2022","19:25","19:40","Tempesta di sabbia","Jam",2,"Meal","Motorcycle",1,1,"Metro"
"10644",4624,"SURRES16DEL02",34,4.7,21.160437,72.774209,21.290437,72.904209,"4/4/2022","22:45","22:50","Temporale","Low",0,"Buffet","Scooter",1,1,"Metro"
"10645",56760,"GOARES13DEL03",38,4.7,15.506205,73.766668,15.566205,73.826668,"15-02-2022","19:50","0.833333333","Temporale","Jam",1,"Drinks",NA,1,1,"Metro"
"10646",46726,"MYSRES010DEL03",32,4.3,12.321214,76.621094,12.381214,76.681094,"15-03-2022","23:50","24:05:00",NA,"Low",0,"Buffet","Scooter",1,1,"Metro"
"10647",25145,"JAPRES01DEL03",34,4.9,26.90519,75.810753,27.04519,75.950753,"27-03-2022","19:35","19:50","Nuvoloso","Jam",2,"Snack","Motorcycle",1,1,"Metro"
"10648",2784,"HYDRES16DEL03",33,4.8,17.440827,78.393391,17.470827,78.423391,"24-03-2022","20:25","20:40","Tempesta di sabbia","Jam",0,"Buffet","Scooter",0,1,"Metro"
"10649",13066,"INDORES09DEL03",27,4.8,22.725835,75.887648,22.815835,75.977648,"31-03-2022","21:10","21:25",NA,"Jam",0,"Buffet","Scooter",1,1,"Metro"
"10650",56638,"ALHRES11DEL02",34,4.2,0,0,0.13,0.13,"18-02-2022","20:15","20:20","Nuvoloso","Jam",2,"Meal",NA,1,1,NA
"10651",30221,"COIMBRES01DEL02",28,5,11.016298,76.972076,11.096298,77.052076,"12/3/2022","17:35","17:45","Nebbia","Medium",2,"Drinks","Scooter",1,1,"Metro"
"10652",31588,"HYDRES16DEL01",25,4.9,17.440827,78.393391,17.550827,78.503391,"4/4/2022","17:40","17:50","Soleggiato","Medium",2,"Snack","Scooter",0,1,NA
"10653",25332,"INDORES08DEL02",31,4.7,22.725748,75.898497,22.745748,75.918497,"28-03-2022","0.375","9:05","Tempesta di sabbia","Low",2,"Buffet","Motorcycle",1,1,NA
"10654",34049,"SURRES20DEL03",23,4.7,21.15276,72.778059,21.21276,72.838059,"1/4/2022","23:40","23:45","Tempesta di sabbia","Low",1,"Snack",NA,0,1,NA
"10655",27640,"PUNERES010DEL02",37,4.8,18.539299,73.897902,18.619299,73.977902,"2/3/2022","18:50","18:55",NA,"Medium",2,"Meal",NA,0,1,"Metro"
"10656",54964,"KNPRES07DEL01",24,4.5,26.472001,80.354002,26.542001,80.424002,"14-02-2022","19:20","19:25","Temporale","Jam",1,"Buffet",NA,1,1,"Metro"
"10657",52256,"AGRRES06DEL01",24,4.8,0,0,0.04,0.04,"17-02-2022","16:15","16:20",NA,"Medium",2,"Drinks","Scooter",1,1,"Metro"
"10658",37772,"JAPRES13DEL01",24,4.8,26.846156,75.8023,26.886156,75.8423,"19-03-2022","14:50","14:55","Temporale","High",0,"Snack","Scooter",1,1,NA
"10659",22111,"VADRES15DEL01",32,4.7,0,0,0.01,0.01,"24-03-2022","10:10","10:15",NA,"Low",1,"Buffet",NA,1,1,"Metro"
"10660",55692,"ALHRES01DEL03",39,4.2,25.454648,81.834502,25.544648,81.924502,"12/2/2022","17:20","17:35",NA,"Medium",2,"Buffet",NA,1,1,"Metro"
"10661",36543,"MYSRES06DEL01",25,4.7,12.323994,76.626167,12.433994,76.736167,"20-03-2022","23:20","23:30","Nuvoloso","Low",0,"Meal","Scooter",0,1,"Metro"
"10662",29409,"PUNERES04DEL02",26,4.8,18.51421,73.838429,18.53421,73.858429,"30-03-2022","11:10","11:20",NA,"High",1,"Snack","Scooter",0,1,"Metro"
"10663",26974,"MYSRES04DEL02",39,4.3,12.3085,76.665808,12.3285,76.685808,"1/3/2022","10:35","10:50",NA,"Low",0,"Snack","Scooter",1,1,"Metro"
"10664",55513,"DEHRES03DEL02",39,4.7,30.335259,78.053162,30.385259,78.103162,"13-02-2022","21:30","21:40","Nuvoloso","Jam",1,"Meal",NA,1,1,NA
"10665",43810,"RANCHIRES18DEL02",29,4.8,23.351489,85.324253,23.371489,85.344253,"1/3/2022","0.375","9:15","Nebbia","Low",0,"Meal","Scooter",1,1,"Metro"
"10666",35738,"COIMBRES08DEL03",32,4.8,11.001852,76.976268,11.091852,77.066268,"20-03-2022","23:35","23:50","Nebbia","Low",2,"Drinks","Motorcycle",0,1,"Metro"
"10667",32031,"SURRES15DEL01",20,4.7,21.160522,72.771477,21.270522,72.881477,"2/4/2022","23:15","23:30","Nuvoloso","Low",1,"Buffet","Scooter",0,1,"Metro"
"10668",21776,"JAPRES13DEL03",27,4.8,26.846156,75.8023,26.986156,75.9423,"4/3/2022","23:45","23:50","Nebbia","Low",2,"Meal","Motorcycle",1,1,"Metro"
"10669",38315,"RANCHIRES06DEL01",31,4.7,23.357804,85.325146,23.427804,85.395146,"10/3/2022","19:20","19:35","Soleggiato","Jam",0,"Drinks","Scooter",1,1,"Metro"
"10670",21211,"BANGRES02DEL02",27,4.6,12.970221,77.645396,13.050221,77.725396,"6/3/2022","0.916666667","22:10","Tempesta di sabbia","Jam",1,"Buffet",NA,1,1,"Metro"
"10671",52555,"ALHRES15DEL01",23,5,25.449872,81.836167,25.489872,81.876167,"13-02-2022","14:40","14:55","Nuvoloso","High",1,"Meal",NA,1,1,"Metro"
"10672",2851,"VADRES11DEL02",21,4.6,22.308096,73.167753,22.328096,73.187753,"24-03-2022","8:45","8:50",NA,"Low",2,"Drinks",NA,0,1,"Metro"
"10673",19848,"BANGRES19DEL01",24,4.7,12.914264,77.6784,12.954264,77.7184,"30-03-2022","15:10","15:15","Tempesta di sabbia","Medium",0,"Buffet","Scooter",0,1,"Metro"
"10674",38411,"HYDRES18DEL01",20,4.8,17.450851,78.379347,17.490851,78.419347,"17-03-2022","14:40","14:45","Nebbia","High",1,"Snack","Scooter",1,1,NA
"10675",45361,"RANCHIRES08DEL02",31,4.6,23.353783,85.326967,23.483783,85.456967,"29-03-2022","23:20","23:25","Nuvoloso","Low",1,"Snack","Scooter",1,1,"Metro"
"10676",25851,"PUNERES11DEL02",28,5,18.533811,73.899315,18.583811,73.949315,"11/3/2022","0.833333333","20:05","Nuvoloso","Jam",2,"Snack","Scooter",0,1,"Metro"
"10677",52764,"GOARES11DEL01",21,4.9,15.544419,73.755736,15.584419,73.795736,"13-02-2022","12:45","12:50","Temporale","High",2,"Drinks",NA,1,1,"Metro"
"10678",53591,"GOARES02DEL01",34,4.1,15.585658,73.743606,15.595658,73.753606,"17-02-2022","11:40","11:55","Nebbia","High",1,"Snack",NA,1,1,"Metro"
"10679",45556,"HYDRES010DEL01",33,4.8,17.428294,78.404423,17.438294,78.414423,"1/4/2022","0.5","12:10","Nuvoloso","High",1,"Meal",NA,1,1,"Metro"
"10680",32328,"SURRES18DEL03",28,5,21.149834,72.778666,21.179834,72.808666,"1/4/2022","22:25","22:35","Nuvoloso","Low",2,"Snack",NA,1,1,"Metro"
"10681",57225,"AGRRES07DEL01",26,4.6,27.160934,78.044095,27.170934,78.054095,"17-02-2022","8:15","8:30",NA,"Low",2,"Buffet","Motorcycle",1,1,"Metro"
"10682",43378,"MUMRES010DEL01",25,4.7,19.003517,72.82765,19.043517,72.86765,"26-03-2022","12:25","12:35","Temporale","High",2,"Drinks",NA,0,1,"Metro"
"10683",27198,"SURRES11DEL03",30,4.2,21.157735,72.768778,21.217735,72.828778,"1/4/2022","23:55","24:10:00","Temporale","Low",0,"Meal","Scooter",1,1,NA
"10684",15653,"COIMBRES04DEL02",33,4.6,11.024839,77.007003,11.044839,77.027003,"1/4/2022","8:45","8:50","Nebbia","Low",2,"Buffet",NA,1,1,"Metro"
"10685",4705,"HYDRES19DEL03",22,4.7,17.458998,78.500366,17.518998,78.560366,"3/3/2022","19:10","19:15","Nuvoloso","Jam",2,"Meal",NA,0,1,NA
"10686",32690,"CHENRES18DEL03",35,4.7,12.981615,80.231598,13.011615,80.261598,"5/3/2022","21:20","21:30","Temporale","Jam",1,"Snack",NA,1,1,"Metro"
"10687",19080,"CHENRES15DEL01",24,4.6,13.026286,80.275235,13.036286,80.285235,"26-03-2022","11:50","11:55","Nuvoloso","High",2,"Drinks","Scooter",1,1,"Metro"
"10688",29638,"INDORES14DEL01",30,4.7,22.761593,75.886362,22.831593,75.956362,"25-03-2022","0.75","18:05","Temporale","Medium",0,"Buffet","Scooter",2,1,"Metro"
"10689",46766,"VADRES20DEL03",39,4.2,22.311358,73.164798,22.371358,73.224798,"5/3/2022","0.791666667","19:05","Nuvoloso","Medium",0,"Snack","Scooter",1,1,"Metro"
"10690",55518,"KNPRES09DEL01",33,4.3,26.473698,80.352677,26.583698,80.462677,"16-02-2022","17:15","17:25","Nebbia","Medium",2,"Drinks",NA,1,1,"Metro"
"10691",4859,"MYSRES19DEL03",34,4.6,12.334022,76.618203,12.394022,76.678203,"7/3/2022","18:35","18:45","Tempesta di sabbia","Medium",1,"Buffet","Scooter",1,1,"Metro"
"10692",18348,"VADRES17DEL01",37,4.7,0,0,0.07,0.07,"18-03-2022","1","24:15:00","Tempesta di sabbia","Low",2,"Buffet","Motorcycle",0,1,"Metro"
"10693",21731,"BANGRES08DEL01",30,4.2,12.906229,77.596791,12.916229,77.606791,"3/4/2022","10:15","10:30","Tempesta di sabbia","Low",0,"Snack","Scooter",1,1,"Metro"
"10694",22155,"CHENRES13DEL02",35,5,13.027018,80.254791,13.157018,80.384791,"8/3/2022","21:10","21:25","Soleggiato","Jam",0,"Drinks","Scooter",1,1,"Metro"
"10695",5116,"MYSRES17DEL02",22,5,12.326356,76.619103,12.346356,76.639103,"11/3/2022","9:10","9:15","Soleggiato","Low",1,"Buffet",NA,0,1,"Metro"
"10696",35920,"JAPRES13DEL02",24,5,26.846156,75.8023,26.896156,75.8523,"5/3/2022","23:45","23:50","Tempesta di sabbia","Low",2,"Drinks","Scooter",NA,NA,NA
"10697",38768,"VADRES13DEL03",34,4.6,22.310237,73.158921,22.400237,73.248921,"27-03-2022","18:45","18:55","Nebbia","Medium",1,"Snack","Scooter",2,1,"Metro"
"10698",5550,"VADRES12DEL03",30,4.6,0,0,0.03,0.03,"1/4/2022","22:25","22:35","Nebbia","Low",0,"Buffet","Scooter",0,1,"Metro"
"10699",30337,"JAPRES06DEL01",29,4.7,26.911927,75.797282,26.921927,75.807282,"1/3/2022","8:50","0.375","Nebbia","Low",2,"Buffet","Scooter",0,1,"Metro"
"10700",26393,"VADRES18DEL01",25,4.6,0,0,0.04,0.04,"21-03-2022","15:55","16:05","Nuvoloso","Medium",0,"Snack","Scooter",1,1,"Metro"
"10701",47823,"CHENRES01DEL03",37,4.7,13.005801,80.250744,13.095801,80.340744,"23-03-2022","21:30","21:35","Nebbia","Jam",2,"Drinks",NA,1,1,"Metro"
"10702",23786,"BANGRES19DEL01",35,4.6,12.914264,77.6784,12.954264,77.7184,"7/3/2022","16:55","17:05","Nuvoloso","Medium",2,"Meal","Scooter",0,1,NA
"10703",39208,"RANCHIRES15DEL03",38,4.7,23.369746,85.33982,23.429746,85.39982,"7/3/2022","18:20","18:25","Temporale","Medium",2,"Buffet",NA,1,1,"Metro"
"10704",13184,"SURRES19DEL03",28,4.6,21.149669,72.772629,21.209669,72.832629,"9/3/2022","18:15","18:25","Temporale","Medium",2,"Drinks","Scooter",0,1,"Metro"
"10705",17545,"VADRES20DEL03",25,4.6,22.311358,73.164798,22.341358,73.194798,"5/3/2022","20:25","20:40","Nuvoloso","Jam",0,"Meal","Scooter",0,1,NA
"10706",55579,"AURGRES12DEL01",21,4.7,19.879631,75.323403,19.919631,75.363403,"15-02-2022","12:40","12:45","Nebbia","High",2,"Buffet",NA,1,1,"Metro"
"10707",12097,"PUNERES16DEL02",37,4.7,18.536718,73.830327,18.666719,73.960327,"20-03-2022","18:50","18:55",NA,"Medium",1,"Snack",NA,1,1,"Metro"
"10708",42071,"RANCHIRES05DEL03",32,4.8,23.355164,85.324097,23.385164,85.354097,"3/4/2022","19:10","19:25",NA,"Jam",2,"Meal",NA,0,1,"Metro"
"10709",22745,"INDORES20DEL03",35,4.2,22.732225,75.874765,22.822225,75.964765,"31-03-2022","21:20","21:35","Nuvoloso","Jam",2,"Buffet",NA,3,2,"Metro"
"10710",2516,"COIMBRES06DEL01",34,4.7,11.021278,76.995017,11.031278,77.005017,"3/4/2022","9:30","9:35","Temporale","Low",1,"Snack","Scooter",1,1,"Metro"
"10711",38252,"HYDRES05DEL01",31,4.9,17.433809,78.386744,17.473809,78.426744,"5/3/2022","16:30","16:35","Nebbia","Medium",0,"Meal","Scooter",1,1,"Metro"
