"","default","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","OCCUPATION_TYPE"
"6479",1,"F","N","N",1,135000,529348.5,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6480",1,"M","N","N",1,207000,1045854,"State servant","Higher education","Single / not married","With parents","Core staff"
"6481",1,"F","N","N",0,67500,225000,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"6482",1,"F","Y","Y",0,144000,288873,"Working","Incomplete higher","Married","House / apartment","Laborers"
"6483",1,"F","N","Y",0,270000,1288350,"Pensioner","Higher education","Married","House / apartment",""
"6484",1,"M","Y","Y",1,112500,282690,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6485",1,"F","N","Y",0,180000,1185120,"Working","Higher education","Married","House / apartment","Sales staff"
"6486",1,"F","N","Y",0,112500,284400,"Working","Secondary / secondary special","Married","With parents","Cleaning staff"
"6487",1,"M","Y","Y",0,157500,450000,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6488",1,"F","N","N",0,67500,284400,"State servant","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6489",1,"F","N","N",0,90000,360000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Low-skill Laborers"
"6490",1,"F","N","N",1,171000,497520,"Working","Secondary / secondary special","Single / not married","House / apartment","Sales staff"
"6491",1,"F","Y","Y",2,135000,835380,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6492",1,"F","Y","Y",0,112500,942300,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"6493",1,"M","Y","N",1,135000,781920,"Working","Secondary / secondary special","Married","With parents","Laborers"
"6494",1,"F","N","Y",2,63000,763870.5,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6495",1,"M","N","N",1,396000,746280,"Working","Incomplete higher","Married","House / apartment",""
"6496",1,"F","N","Y",0,90000,454500,"Working","Secondary / secondary special","Separated","House / apartment","Security staff"
"6497",1,"M","Y","Y",0,270000,296280,"Commercial associate","Incomplete higher","Married","House / apartment","Managers"
"6498",1,"M","Y","Y",3,180000,450000,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"6499",1,"F","N","Y",0,270000,1332000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6500",1,"F","N","N",0,90000,931500,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6501",1,"M","N","N",0,135000,417024,"Working","Secondary / secondary special","Civil marriage","House / apartment","Drivers"
"6502",1,"M","N","N",0,112500,495000,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6503",1,"M","N","N",0,157500,210456,"Commercial associate","Secondary / secondary special","Married","House / apartment","Drivers"
"6504",1,"M","N","Y",0,90000,497520,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6505",1,"M","N","Y",0,225000,641529,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6506",1,"M","Y","Y",0,135000,334152,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6507",1,"M","Y","Y",0,382500,1288350,"Commercial associate","Secondary / secondary special","Married","House / apartment","Managers"
"6508",1,"F","N","Y",0,112500,310671,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6509",1,"F","Y","N",0,225000,675000,"State servant","Higher education","Married","Municipal apartment","Security staff"
"6510",1,"F","N","Y",1,112500,1078200,"Commercial associate","Higher education","Married","House / apartment","Laborers"
"6511",1,"F","N","N",0,81000,417024,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6512",1,"F","N","Y",1,180000,450000,"Working","Secondary / secondary special","Married","Rented apartment",""
"6513",1,"M","Y","Y",0,135000,202500,"Commercial associate","Secondary / secondary special","Married","With parents","Drivers"
"6514",1,"F","N","Y",0,191250,284400,"Working","Higher education","Separated","House / apartment","Sales staff"
"6515",1,"F","N","Y",0,90000,384048,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"6516",1,"F","N","Y",0,103500,247500,"Working","Incomplete higher","Civil marriage","House / apartment","Sales staff"
"6517",1,"F","N","Y",0,202500,1354500,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6518",1,"M","Y","Y",1,135000,592560,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"6519",1,"F","N","N",0,135000,916470,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6520",1,"M","Y","Y",0,81000,314100,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"6521",1,"M","Y","Y",0,225000,873342,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6522",1,"M","N","Y",0,112500,364896,"Working","Secondary / secondary special","Married","Municipal apartment","Laborers"
"6523",1,"F","N","N",0,67500,1125000,"Working","Secondary / secondary special","Married","House / apartment",""
"6524",1,"F","N","Y",0,54000,284400,"Working","Secondary / secondary special","Single / not married","With parents",""
"6525",1,"M","Y","N",0,72000,98910,"Commercial associate","Secondary / secondary special","Married","House / apartment","Drivers"
"6526",1,"F","N","Y",0,99000,977724,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"6527",1,"M","N","Y",0,148500,585000,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"6528",1,"F","N","Y",1,112500,646920,"Working","Higher education","Married","House / apartment","Sales staff"
"6529",1,"M","Y","Y",1,112500,448056,"Working","Higher education","Married","House / apartment","Managers"
"6530",1,"F","N","N",0,315000,547344,"Commercial associate","Secondary / secondary special","Widow","House / apartment","Sales staff"
"6531",1,"M","Y","Y",0,157500,604683,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6532",1,"F","N","Y",0,180000,1035832.5,"State servant","Secondary / secondary special","Single / not married","House / apartment","Private service staff"
"6533",1,"F","Y","Y",0,243000,754740,"State servant","Higher education","Married","House / apartment","Managers"
"6534",1,"F","N","Y",0,67500,1288350,"Commercial associate","Secondary / secondary special","Married","House / apartment","Core staff"
"6535",1,"F","N","Y",2,112500,314100,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6536",1,"F","N","N",0,112500,497520,"Commercial associate","Secondary / secondary special","Single / not married","Rented apartment","Laborers"
"6537",1,"F","N","N",0,202500,157500,"Pensioner","Higher education","Widow","House / apartment",""
"6538",1,"M","Y","Y",0,135000,112500,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6539",1,"F","N","N",0,238500,315000,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"6540",1,"F","N","N",0,135000,206280,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"6541",1,"M","Y","Y",0,135000,9e+05,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6542",1,"F","N","Y",1,270000,396171,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"6543",1,"F","N","Y",0,225000,1011285,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Managers"
"6544",1,"F","N","Y",0,90000,1078200,"Working","Higher education","Single / not married","House / apartment","Medicine staff"
"6545",1,"F","N","Y",0,144000,544500,"Commercial associate","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"6546",1,"F","N","N",2,67500,343800,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6547",1,"M","N","Y",0,270000,970380,"Working","Secondary / secondary special","Married","House / apartment",""
"6548",1,"F","N","Y",2,121500,127350,"Working","Secondary / secondary special","Married","House / apartment","Cooking staff"
"6549",1,"M","N","N",0,90000,266832,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Medicine staff"
"6550",1,"F","N","Y",2,54000,278712,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6551",1,"F","Y","Y",0,67500,491031,"Working","Secondary / secondary special","Married","With parents","Core staff"
"6552",1,"M","N","N",0,135000,9e+05,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6553",1,"M","N","N",1,180000,1473871.5,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6554",1,"M","Y","Y",0,202500,314100,"Working","Secondary / secondary special","Single / not married","House / apartment","Security staff"
"6555",1,"F","N","Y",1,450000,450000,"Working","Higher education","Separated","House / apartment","Managers"
"6556",1,"F","N","Y",0,83250,199080,"Working","Secondary / secondary special","Single / not married","House / apartment","Waiters/barmen staff"
"6557",1,"M","Y","N",0,157500,281493,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6558",1,"F","Y","Y",0,126000,152820,"Working","Secondary / secondary special","Married","House / apartment","Cleaning staff"
"6559",1,"F","N","Y",1,112500,521280,"Commercial associate","Higher education","Married","With parents","Sales staff"
"6560",1,"M","N","Y",0,112500,423000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6561",1,"F","N","Y",1,180000,341280,"Working","Secondary / secondary special","Married","House / apartment","Accountants"
"6562",1,"F","N","N",0,112500,521280,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6563",1,"M","Y","Y",0,202500,728460,"Working","Higher education","Married","House / apartment","Managers"
"6564",1,"M","Y","Y",2,126000,243000,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"6565",1,"F","N","N",1,99000,1041219,"Working","Secondary / secondary special","Married","House / apartment","Cooking staff"
"6566",1,"F","N","Y",0,108000,598500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6567",1,"F","N","N",0,171000,1260000,"Working","Higher education","Married","House / apartment","Accountants"
"6568",1,"F","N","N",0,45000,215640,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6569",1,"M","N","N",0,112500,239850,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6570",1,"M","N","Y",2,157500,521280,"Working","Secondary / secondary special","Married","House / apartment",""
"6571",1,"F","N","Y",1,135000,945000,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6572",1,"F","N","Y",1,135000,454500,"Commercial associate","Secondary / secondary special","Married","House / apartment","Secretaries"
"6573",1,"F","Y","N",1,94500,225000,"Working","Higher education","Single / not married","House / apartment","Laborers"
"6574",1,"F","N","N",0,202500,797557.5,"Commercial associate","Higher education","Civil marriage","Municipal apartment","Accountants"
"6575",1,"M","Y","N",2,225000,152820,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6576",1,"F","N","Y",0,135000,229500,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"6577",1,"F","N","Y",0,157500,1354500,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6578",1,"M","N","Y",0,225000,91692,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"6579",1,"M","N","Y",1,180000,862560,"Working","Higher education","Married","House / apartment",""
"6580",1,"F","N","Y",0,171000,1125000,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment","Private service staff"
"6581",1,"M","N","Y",2,180000,269550,"Working","Secondary / secondary special","Married","House / apartment",""
"6582",1,"M","N","Y",1,112500,187704,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6583",1,"M","N","Y",0,76500,296280,"Working","Secondary / secondary special","Civil marriage","House / apartment","Low-skill Laborers"
"6584",1,"M","Y","Y",0,292500,1093068,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Drivers"
"6585",1,"F","N","Y",0,67500,545040,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6586",1,"F","N","Y",1,112500,229230,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"6587",1,"F","N","N",1,90000,192874.5,"Working","Secondary / secondary special","Single / not married","With parents","Medicine staff"
"6588",1,"F","N","N",0,180000,675000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6589",1,"M","N","N",0,318690,1886850,"Working","Higher education","Civil marriage","House / apartment","Laborers"
"6590",1,"M","N","N",1,126000,225000,"Working","Higher education","Married","House / apartment","High skill tech staff"
"6591",1,"F","N","N",0,157500,1125000,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6592",1,"F","N","Y",0,225000,473760,"Commercial associate","Secondary / secondary special","Separated","House / apartment","Cooking staff"
"6593",1,"F","N","Y",2,126000,485640,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6594",1,"M","N","Y",1,90000,119448,"Commercial associate","Secondary / secondary special","Married","House / apartment","Core staff"
"6595",1,"F","N","Y",0,112500,301536,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"6596",1,"F","N","N",0,135000,835380,"State servant","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6597",1,"M","N","Y",0,166500,215865,"State servant","Higher education","Single / not married","House / apartment","Core staff"
"6598",1,"F","N","Y",0,121500,288873,"Pensioner","Higher education","Civil marriage","House / apartment",""
"6599",1,"F","N","Y",0,193500,495000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"6600",1,"M","N","Y",0,135000,206280,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6601",1,"M","Y","Y",0,135000,270000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6602",1,"F","Y","N",1,126000,281916,"Working","Secondary / secondary special","Civil marriage","House / apartment","Cooking staff"
"6603",1,"M","N","Y",0,121500,168102,"Working","Secondary / secondary special","Single / not married","House / apartment","Drivers"
"6604",1,"F","N","N",0,90000,269550,"Working","Incomplete higher","Married","House / apartment","Laborers"
"6605",1,"F","N","N",0,135000,417024,"Working","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"6606",1,"M","N","N",1,135000,265851,"Working","Lower secondary","Married","House / apartment","Low-skill Laborers"
"6607",1,"M","N","N",0,94500,604152,"Commercial associate","Secondary / secondary special","Married","Municipal apartment",""
"6608",1,"M","Y","Y",0,202500,479974.5,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"6609",1,"F","N","Y",0,135000,497520,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",""
"6610",1,"M","N","N",1,112500,187704,"Commercial associate","Secondary / secondary special","Separated","House / apartment","Security staff"
"6611",1,"F","N","Y",0,157500,284400,"Working","Incomplete higher","Married","With parents","Core staff"
"6612",1,"F","N","N",0,67500,276277.5,"Pensioner","Higher education","Married","House / apartment",""
"6613",1,"M","N","N",1,202500,1293502.5,"Working","Higher education","Separated","House / apartment","Managers"
"6614",1,"M","N","Y",0,135000,592560,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment","Drivers"
"6615",1,"M","Y","Y",0,90000,432567,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"6616",1,"M","Y","Y",1,202500,583834.5,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6617",1,"F","N","Y",0,112500,916470,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6618",1,"M","Y","N",0,225000,9e+05,"Commercial associate","Lower secondary","Married","House / apartment","Drivers"
"6619",1,"F","N","Y",0,81000,81504,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6620",1,"F","N","N",0,157500,436032,"Working","Secondary / secondary special","Single / not married","House / apartment","Managers"
"6621",1,"M","Y","Y",0,225000,9e+05,"Working","Higher education","Married","House / apartment","Drivers"
"6622",1,"F","Y","N",0,144000,284400,"Working","Secondary / secondary special","Married","Municipal apartment","Cooking staff"
"6623",1,"M","Y","Y",2,157500,450000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6624",1,"F","Y","Y",3,270000,359374.5,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6625",1,"F","N","Y",0,90000,715500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6626",1,"M","Y","Y",1,157500,675000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6627",1,"M","N","Y",1,252000,550980,"State servant","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6628",1,"F","N","N",0,67500,284400,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6629",1,"F","N","N",1,67500,436032,"Working","Secondary / secondary special","Married","House / apartment",""
"6630",1,"F","N","N",0,81000,454500,"Working","Secondary / secondary special","Married","House / apartment","Cooking staff"
"6631",1,"M","N","N",0,126000,301464,"Working","Secondary / secondary special","Single / not married","With parents",""
"6632",1,"F","N","Y",0,135000,269550,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"6633",1,"M","N","N",0,144000,339241.5,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6634",1,"M","N","Y",0,49500,225000,"Pensioner","Higher education","Single / not married","House / apartment",""
"6635",1,"M","Y","Y",1,157500,302341.5,"Working","Secondary / secondary special","Married","House / apartment","Low-skill Laborers"
"6636",1,"M","Y","Y",2,225000,254700,"Working","Secondary / secondary special","Civil marriage","With parents","Drivers"
"6637",1,"F","N","Y",0,135000,135000,"Pensioner","Higher education","Married","House / apartment",""
"6638",1,"F","N","N",0,126000,790830,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6639",1,"F","N","Y",1,112500,436032,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6640",1,"M","N","N",2,112500,526491,"Working","Lower secondary","Married","House / apartment","Laborers"
"6641",1,"F","N","N",0,126000,307557,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"6642",1,"F","N","N",2,112500,509400,"Commercial associate","Secondary / secondary special","Separated","House / apartment","Private service staff"
"6643",1,"F","N","Y",0,112500,548307,"Pensioner","Secondary / secondary special","Married","Municipal apartment",""
"6644",1,"F","N","Y",0,225000,1078200,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"6645",1,"M","Y","Y",1,157500,314100,"Working","Higher education","Married","House / apartment","IT staff"
"6646",1,"F","N","N",0,126000,990432,"Working","Secondary / secondary special","Widow","Municipal apartment","High skill tech staff"
"6647",1,"M","N","N",0,292500,450000,"Commercial associate","Secondary / secondary special","Married","Municipal apartment","Laborers"
"6648",1,"F","N","Y",1,135000,643500,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"6649",1,"F","N","Y",0,90000,480060,"Commercial associate","Secondary / secondary special","Married","House / apartment","Waiters/barmen staff"
"6650",1,"M","Y","Y",0,135000,450000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6651",1,"M","N","Y",2,405000,675000,"Commercial associate","Higher education","Civil marriage","House / apartment","Managers"
"6652",1,"F","N","Y",0,157500,1193580,"Working","Secondary / secondary special","Separated","Rented apartment","Laborers"
"6653",1,"F","N","N",0,69750,225000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6654",1,"M","N","N",2,104701.5,808650,"Working","Higher education","Married","House / apartment",""
"6655",1,"M","Y","Y",2,225000,521280,"Working","Secondary / secondary special","Married","Rented apartment","Laborers"
"6656",1,"F","N","Y",0,126000,1035832.5,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6657",1,"M","Y","N",0,33214.5,338832,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6658",1,"F","N","Y",1,130500,675000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"6659",1,"F","N","Y",0,103500,101880,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"6660",1,"M","N","N",0,166500,360000,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",""
"6661",1,"F","N","Y",0,112500,450000,"Working","Secondary / secondary special","Separated","House / apartment","High skill tech staff"
"6662",1,"M","Y","Y",0,247500,509400,"Commercial associate","Higher education","Married","House / apartment","High skill tech staff"
"6663",1,"F","N","Y",1,135000,1056447,"Working","Secondary / secondary special","Civil marriage","House / apartment","Medicine staff"
"6664",1,"M","N","Y",0,90000,364896,"Working","Secondary / secondary special","Single / not married","House / apartment","Drivers"
"6665",1,"F","N","Y",3,225000,188460,"Working","Secondary / secondary special","Civil marriage","Municipal apartment","Laborers"
"6666",1,"M","Y","Y",0,202500,582804,"Pensioner","Secondary / secondary special","Married","Municipal apartment",""
"6667",1,"F","N","Y",0,99000,276277.5,"Working","Secondary / secondary special","Widow","House / apartment","Sales staff"
"6668",1,"F","N","Y",0,180000,9e+05,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"6669",1,"F","N","Y",0,270000,926136,"Working","Higher education","Single / not married","House / apartment","Laborers"
"6670",1,"F","N","Y",0,225000,634360.5,"Working","Secondary / secondary special","Widow","House / apartment",""
"6671",1,"F","N","Y",0,36000,657000,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6672",1,"M","Y","Y",0,225000,675000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6673",1,"F","N","N",1,270000,1096020,"Commercial associate","Secondary / secondary special","Widow","House / apartment",""
"6674",1,"M","N","N",0,108000,314100,"Working","Secondary / secondary special","Civil marriage","Rented apartment","Core staff"
"6675",1,"F","N","Y",0,67500,269550,"Working","Secondary / secondary special","Single / not married","With parents","Private service staff"
"6676",1,"F","N","Y",0,67500,281916,"Pensioner","Higher education","Widow","House / apartment",""
"6677",1,"F","Y","Y",2,67500,562491,"Working","Higher education","Married","House / apartment",""
"6678",1,"F","N","Y",2,157500,1078200,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Cooking staff"
"6679",1,"F","N","N",0,472500,426384,"Commercial associate","Higher education","Married","House / apartment","Core staff"
"6680",1,"M","N","Y",2,180000,711612,"Commercial associate","Higher education","Married","House / apartment",""
"6681",1,"F","N","Y",1,157500,854896.5,"Working","Secondary / secondary special","Married","House / apartment","Private service staff"
"6682",1,"M","N","Y",0,135000,284400,"Working","Higher education","Married","House / apartment","Laborers"
"6683",1,"M","Y","Y",0,225000,1125000,"Working","Secondary / secondary special","Married","Municipal apartment","Laborers"
"6684",1,"F","N","Y",0,67500,290088,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"6685",1,"F","N","Y",0,112500,450000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6686",1,"F","N","Y",0,90000,284400,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"6687",1,"F","N","Y",2,337500,450000,"Working","Secondary / secondary special","Single / not married","House / apartment","Sales staff"
"6688",1,"F","N","Y",0,180000,1061599.5,"Working","Secondary / secondary special","Married","Rented apartment","Sales staff"
"6689",1,"F","N","Y",0,148500,747558,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"6690",1,"F","N","Y",0,180000,117162,"Working","Secondary / secondary special","Married","House / apartment","Cooking staff"
"6691",1,"F","N","N",0,135000,225000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Core staff"
"6692",1,"M","N","Y",0,202500,1096020,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6693",1,"M","Y","N",0,270000,1506816,"Working","Secondary / secondary special","Single / not married","House / apartment","High skill tech staff"
"6694",1,"M","Y","Y",2,225000,781920,"Working","Higher education","Married","House / apartment","Security staff"
"6695",1,"F","N","Y",3,121500,545040,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"6696",1,"M","N","Y",0,85500,286704,"Working","Lower secondary","Civil marriage","Municipal apartment","Laborers"
"6697",1,"F","Y","N",0,90000,219042,"State servant","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6698",1,"M","N","N",1,90000,256500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6699",1,"M","Y","Y",0,90000,518562,"Commercial associate","Secondary / secondary special","Married","House / apartment","Drivers"
"6700",1,"M","Y","Y",1,270000,384048,"Working","Secondary / secondary special","Single / not married","House / apartment","Drivers"
"6701",1,"F","N","Y",1,81000,364846.5,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6702",1,"M","Y","Y",1,180000,659610,"Working","Lower secondary","Married","House / apartment","Laborers"
"6703",1,"F","N","N",0,144000,270000,"Pensioner","Higher education","Married","House / apartment",""
"6704",1,"F","Y","N",0,292500,851778,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6705",1,"F","N","N",0,58500,269550,"Commercial associate","Secondary / secondary special","Married","Co-op apartment","Medicine staff"
"6706",1,"F","N","Y",0,157500,755190,"Working","Higher education","Married","House / apartment","High skill tech staff"
"6707",1,"F","N","Y",0,85500,436032,"Working","Secondary / secondary special","Married","House / apartment","Waiters/barmen staff"
"6708",1,"F","N","Y",0,90000,315000,"Working","Secondary / secondary special","Civil marriage","House / apartment","High skill tech staff"
"6709",1,"F","N","Y",2,171000,711081,"Working","Higher education","Married","House / apartment","Core staff"
"6710",1,"F","N","Y",0,103500,286704,"Working","Secondary / secondary special","Separated","House / apartment",""
"6711",1,"F","N","Y",0,112500,157500,"Working","Higher education","Married","House / apartment","Core staff"
"6712",1,"F","Y","N",0,148500,787131,"Working","Incomplete higher","Married","House / apartment","Sales staff"
"6713",1,"M","Y","Y",0,193500,1078200,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Managers"
"6714",1,"M","N","Y",0,135000,573057,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6715",1,"M","Y","Y",0,378000,661500,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6716",1,"F","Y","Y",2,157500,640080,"State servant","Secondary / secondary special","Married","House / apartment","Medicine staff"
"6717",1,"M","Y","N",1,135000,495000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6718",1,"F","N","Y",1,270000,753840,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"6719",1,"F","N","Y",0,90000,327024,"Working","Secondary / secondary special","Civil marriage","House / apartment","HR staff"
"6720",1,"F","N","N",0,211500,755190,"Pensioner","Higher education","Separated","House / apartment",""
"6721",1,"F","N","N",2,202500,675000,"Working","Lower secondary","Married","Municipal apartment",""
"6722",1,"M","N","Y",0,135000,269550,"Pensioner","Higher education","Single / not married","Municipal apartment",""
"6723",1,"M","N","Y",2,216000,723996,"Working","Secondary / secondary special","Married","House / apartment","Low-skill Laborers"
"6724",1,"M","Y","N",0,135000,840996,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6725",1,"M","N","Y",1,166500,254700,"Working","Secondary / secondary special","Married","House / apartment",""
"6726",1,"M","N","N",1,135000,640080,"Working","Secondary / secondary special","Single / not married","With parents","Laborers"
"6727",1,"M","Y","Y",0,112500,904608,"Working","Secondary / secondary special","Married","House / apartment",""
"6728",1,"M","N","N",2,135000,508495.5,"Working","Secondary / secondary special","Married","House / apartment","Low-skill Laborers"
"6729",1,"F","Y","Y",0,180000,269550,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"6730",1,"M","N","Y",0,171000,622413,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6731",1,"M","Y","N",0,99000,450000,"Working","Higher education","Married","With parents",""
"6732",1,"M","Y","Y",0,243000,904500,"Working","Secondary / secondary special","Married","House / apartment",""
"6733",1,"F","N","N",0,157500,755190,"Working","Secondary / secondary special","Widow","House / apartment",""
"6734",1,"F","N","N",1,135000,450000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6735",1,"M","N","Y",0,157500,62820,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6736",1,"F","N","N",0,69750,544491,"Working","Secondary / secondary special","Single / not married","House / apartment","Cleaning staff"
"6737",1,"F","N","N",0,180000,407965.5,"Working","Secondary / secondary special","Separated","House / apartment","Cooking staff"
"6738",1,"M","Y","N",0,180000,601470,"Commercial associate","Secondary / secondary special","Single / not married","With parents","Laborers"
"6739",1,"F","N","Y",0,112500,862560,"Working","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"6740",1,"F","N","N",0,112500,675000,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6741",1,"M","Y","Y",0,225000,783000,"Commercial associate","Incomplete higher","Single / not married","House / apartment",""
"6742",1,"M","N","Y",0,157500,393543,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6743",1,"M","Y","Y",1,270000,376078.5,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
