"","gender","total_children","education","member_card","occupation","houseowner","avg_cars_at.home.approx.","avg..yearly_income","num_children_at_home","promotion_name","media_type","spesa_totale"
"9510","F",4,"High School Degree","Bronze","Professional","Y",1,"$110K - $130K",0,"Save-It Sale","In-Store Coupon",2150.36667446132
"9511","F",2,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Weekend Markdown","TV",1345.78775850578
"9512","F",4,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Save-It Sale","In-Store Coupon",2977.29974833283
"9513","F",4,"Partial High School","Normal","Skilled Manual","N",0,"$10K - $30K",0,"Shelf Clearing Days","TV",1587.44340588857
"9514","F",2,"Bachelors Degree","Bronze","Management","N",3,"$50K - $70K",0,"Savings Galore","Bulk Mail",1186.41223600394
"9515","F",0,"Bachelors Degree","Bronze","Professional","Y",3,"$70K - $90K",0,"You Save Days","In-Store Coupon",2180.33078852381
"9516","F",1,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Double Down Sale","TV",1121.29666715355
"9517","M",1,"High School Degree","Normal","Skilled Manual","N",1,"$30K - $50K",0,"Weekend Markdown","In-Store Coupon",2591.517545799
"9518","M",3,"High School Degree","Normal","Professional","Y",3,"$130K - $150K",0,"Price Winners","In-Store Coupon",2475.33916832525
"9519","M",4,"Partial High School","Normal","Skilled Manual","N",0,"$10K - $30K",0,"Weekend Markdown","In-Store Coupon",2440.75216965502
"9520","M",5,"Bachelors Degree","Silver","Professional","N",3,"$110K - $130K",5,"Double Down Sale","TV",809.318524677888
"9521","M",2,"Bachelors Degree","Bronze","Management","Y",4,"$70K - $90K",0,"Double Down Sale","TV",961.474888714528
"9522","M",4,"Bachelors Degree","Golden","Professional","Y",3,"$50K - $70K",4,"Sales Galore","Bulk Mail",1125.66833969289
"9523","F",1,"Partial High School","Bronze","Management","N",2,"$90K - $110K",1,"Unbeatable Price Savers","Bulk Mail",910.453443794608
"9524","M",0,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Sales Galore","Bulk Mail",942.726492720649
"9525","F",3,"Graduate Degree","Bronze","Management","Y",4,"$130K - $150K",1,"Big Time Discounts","In-Store Coupon",2941.90792119578
"9526","F",4,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Tip Top Savings","Bulk Mail",1046.19156672513
"9527","F",5,"Bachelors Degree","Silver","Professional","Y",3,"$70K - $90K",1,"Two for One","Bulk Mail",671.247368791399
"9528","M",5,"Partial College","Normal","Professional","Y",4,"$30K - $50K",5,"One Day Sale","In-Store Coupon",3479.72112964872
"9529","F",5,"Partial High School","Bronze","Skilled Manual","Y",2,"$50K - $70K",5,"You Save Days","Bulk Mail",840.772002426041
"9530","M",0,"High School Degree","Silver","Skilled Manual","Y",3,"$30K - $50K",0,"You Save Days","Bulk Mail",665.388835345742
"9531","M",3,"Partial High School","Normal","Manual","Y",2,"$10K - $30K",1,"You Save Days","Bulk Mail",665.229230735301
"9532","F",1,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Sales Galore","TV",1419.33792528778
"9533","F",3,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",0,"Sales Galore","TV",1028.64531047642
"9534","F",3,"Bachelors Degree","Bronze","Management","Y",2,"$70K - $90K",0,"Price Savers","In-Store Coupon",2047.54904724232
"9535","F",3,"Partial College","Bronze","Clerical","Y",3,"$30K - $50K",1,"Price Savers","TV",657.446063261892
"9536","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Three for One","In-Store Coupon",2381.71721770361
"9537","M",3,"Partial High School","Normal","Skilled Manual","N",0,"$10K - $30K",0,"Money Savers","TV",1170.61612248966
"9538","F",4,"Bachelors Degree","Golden","Professional","Y",3,"$70K - $90K",3,"Sale Winners","In-Store Coupon",2175.49651960182
"9539","M",1,"Bachelors Degree","Bronze","Professional","N",2,"$70K - $90K",0,"Money Savers","TV",1557.12302901451
"9540","F",4,"Partial High School","Normal","Manual","N",0,"$10K - $30K",2,"Money Savers","TV",1538.74138387151
"9541","F",2,"Graduate Degree","Bronze","Professional","Y",3,"$90K - $110K",0,"Dimes Off","In-Store Coupon",1150.59713202125
"9542","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Money Savers","TV",1675.51125849493
"9543","F",5,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",5,"Go For It","Bulk Mail",932.412979524671
"9544","M",2,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Go For It","Bulk Mail",715.842870642809
"9545","F",5,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"Go For It","Bulk Mail",920.423408762022
"9546","M",1,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Go For It","Bulk Mail",968.581026816546
"9547","F",2,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",1,"Go For It","Bulk Mail",714.370473265815
"9548","M",5,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",0,"Go For It","Bulk Mail",853.116311575846
"9549","F",2,"High School Degree","Bronze","Manual","N",1,"$30K - $50K",0,"Save-It Sale","In-Store Coupon",2968.5392155609
"9550","F",4,"Graduate Degree","Bronze","Management","Y",1,"$130K - $150K",0,"Dollar Cutters","TV",1369.87566282777
"9551","M",5,"High School Degree","Bronze","Professional","Y",4,"$130K - $150K",0,"Green Light Special","In-Store Coupon",2947.48342099166
"9552","F",0,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Weekend Markdown","TV",1160.14785626737
"9553","F",4,"High School Degree","Bronze","Skilled Manual","N",1,"$30K - $50K",0,"Save-It Sale","In-Store Coupon",2322.56722459134
"9554","M",5,"High School Degree","Bronze","Management","N",2,"$90K - $110K",0,"Shelf Clearing Days","TV",823.478600062271
"9555","M",3,"Partial College","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"I Cant Believe It Sale","TV",1458.3906083733
"9556","M",4,"Partial High School","Bronze","Manual","N",3,"$30K - $50K",0,"Free For All","In-Store Coupon",3004.10185226842
"9557","F",3,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",3,"Double Down Sale","TV",2078.06072788032
"9558","M",0,"Partial College","Bronze","Manual","N",3,"$30K - $50K",0,"Weekend Markdown","In-Store Coupon",2712.54101900946
"9559","F",3,"Graduate Degree","Golden","Professional","N",3,"$70K - $90K",3,"Super Savers","In-Store Coupon",2197.14219453947
"9560","M",1,"High School Degree","Bronze","Professional","Y",2,"$110K - $130K",0,"Pick Your Savings","In-Store Coupon",2438.56433642052
"9561","F",2,"High School Degree","Silver","Professional","Y",3,"$150K +",0,"Super Savers","In-Store Coupon",2120.43510970036
"9562","M",3,"Partial College","Bronze","Clerical","Y",3,"$30K - $50K",2,"Super Savers","In-Store Coupon",2640.06001812835
"9563","M",4,"High School Degree","Bronze","Professional","Y",3,"$130K - $150K",0,"Big Time Savings","In-Store Coupon",3038.08343523589
"9564","M",5,"Partial High School","Normal","Skilled Manual","N",1,"$30K - $50K",0,"Pick Your Savings","In-Store Coupon",2038.23689405449
"9565","F",1,"Partial High School","Normal","Professional","N",3,"$70K - $90K",0,"Super Savers","In-Store Coupon",3245.26621070721
"9566","M",2,"Bachelors Degree","Normal","Professional","N",1,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",844.750415608523
"9567","F",2,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Sales Days","Bulk Mail",1056.18700081777
"9568","F",2,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Sales Days","Bulk Mail",922.412609142664
"9569","F",3,"Partial College","Golden","Professional","Y",3,"$30K - $50K",3,"Tip Top Savings","Bulk Mail",889.483729901741
"9570","F",5,"High School Degree","Golden","Skilled Manual","Y",4,"$30K - $50K",0,"Big Time Discounts","In-Store Coupon",2398.21725455154
"9571","M",3,"Partial High School","Bronze","Skilled Manual","Y",1,"$10K - $30K",3,"Sales Days","Bulk Mail",848.205806169701
"9572","F",2,"High School Degree","Bronze","Manual","Y",2,"$30K - $50K",0,"Price Destroyers","TV",1532.99507847604
"9573","F",1,"Graduate Degree","Bronze","Professional","Y",3,"$110K - $130K",1,"You Save Days","Bulk Mail",987.442346184566
"9574","F",4,"Bachelors Degree","Bronze","Management","Y",1,"$130K - $150K",0,"You Save Days","Bulk Mail",889.104302275626
"9575","F",4,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"You Save Days","Bulk Mail",825.055866643593
"9576","M",4,"Bachelors Degree","Bronze","Professional","N",1,"$70K - $90K",0,"You Save Days","Bulk Mail",931.448951707536
"9577","F",0,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"You Save Days","Bulk Mail",856.812875689759
"9578","F",3,"Bachelors Degree","Bronze","Professional","N",2,"$70K - $90K",2,"You Save Days","Bulk Mail",565.337166170803
"9579","M",3,"Bachelors Degree","Bronze","Management","Y",1,"$50K - $70K",1,"Shelf Emptiers","Bulk Mail",996.655277471892
"9580","F",2,"Graduate Degree","Bronze","Professional","N",3,"$70K - $90K",0,"Three for One","In-Store Coupon",1945.65915143484
"9581","F",2,"Bachelors Degree","Bronze","Professional","N",1,"$50K - $70K",2,"Super Savers","TV",1241.78797554986
"9582","F",0,"Bachelors Degree","Bronze","Management","Y",1,"$50K - $70K",0,"Super Savers","TV",1892.12296049143
"9583","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",2,"Three for One","In-Store Coupon",895.309538419631
"9584","M",2,"Bachelors Degree","Golden","Professional","Y",2,"$150K +",2,"Three for One","In-Store Coupon",2420.97497738406
"9585","M",4,"Graduate Degree","Bronze","Professional","Y",1,"$90K - $110K",0,"Dimes Off","In-Store Coupon",2662.97407800162
"9586","F",2,"Partial High School","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Sale Winners","In-Store Coupon",2531.21338889147
"9587","F",3,"Bachelors Degree","Bronze","Management","Y",2,"$70K - $90K",2,"Sale Winners","In-Store Coupon",2630.11132930053
"9588","F",2,"Partial High School","Bronze","Professional","Y",4,"$130K - $150K",1,"Money Savers","TV",1143.91752707988
"9589","F",5,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",5,"Go For It","Bulk Mail",1067.43934467609
"9590","F",0,"Bachelors Degree","Bronze","Management","N",3,"$70K - $90K",0,"Go For It","Bulk Mail",825.949060044954
"9591","F",0,"Bachelors Degree","Bronze","Management","N",3,"$70K - $90K",0,"Go For It","Bulk Mail",846.800595251462
"9592","M",1,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Go For It","Bulk Mail",791.878201115502
"9593","F",1,"High School Degree","Bronze","Manual","Y",2,"$30K - $50K",0,"Coupon Spectacular","In-Store Coupon",2257.55568566514
"9594","M",1,"Partial High School","Bronze","Professional","Y",1,"$90K - $110K",1,"Coupon Spectacular","In-Store Coupon",1532.98265699549
"9595","M",2,"Partial High School","Golden","Skilled Manual","Y",2,"$30K - $50K",0,"Green Light Special","In-Store Coupon",2442.39497564832
"9596","M",3,"High School Degree","Golden","Manual","Y",3,"$50K - $70K",3,"Green Light Special","In-Store Coupon",2914.64644120813
"9597","M",4,"Partial College","Bronze","Clerical","Y",4,"$30K - $50K",0,"Dollar Cutters","Bulk Mail",713.75769162883
"9598","F",0,"Partial College","Bronze","Clerical","Y",2,"$30K - $50K",0,"Dollar Cutters","Bulk Mail",652.564830820644
"9599","M",4,"Partial High School","Bronze","Management","N",4,"$90K - $110K",0,"Dollar Cutters","Bulk Mail",879.697311265602
"9600","M",5,"Bachelors Degree","Bronze","Professional","Y",2,"$50K - $70K",0,"Dollar Cutters","Bulk Mail",972.535198225718
"9601","M",1,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Price Smashers","TV",458.81150172436
"9602","M",0,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"Save-It Sale","Bulk Mail",613.486941657851
"9603","M",4,"Bachelors Degree","Bronze","Professional","Y",3,"$70K - $90K",0,"Cash Register Lottery","In-Store Coupon",2752.04659108262
"9604","M",5,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",0,"Cash Register Lottery","In-Store Coupon",2230.69273946791
"9605","M",2,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Double Down Sale","TV",582.687172648614
"9606","F",4,"Bachelors Degree","Bronze","Professional","Y",1,"$30K - $50K",1,"Double Down Sale","TV",1344.81717820465
"9607","M",3,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",3,"Double Down Sale","TV",1354.53679973745
"9608","M",3,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Double Down Sale","TV",1081.94712175774
"9609","F",1,"Partial High School","Normal","Manual","N",0,"$10K - $30K",0,"Free For All","In-Store Coupon",2187.64610589313
"9610","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Free For All","In-Store Coupon",2569.47221959902
"9611","F",2,"Partial College","Bronze","Management","Y",3,"$70K - $90K",1,"Weekend Markdown","In-Store Coupon",2989.7022745074
"9612","F",3,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Free For All","In-Store Coupon",2212.24720849962
"9613","F",4,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",4,"Weekend Markdown","In-Store Coupon",2727.38791116308
"9614","F",4,"Bachelors Degree","Bronze","Professional","Y",1,"$70K - $90K",0,"Price Winners","In-Store Coupon",2665.40849817709
"9615","F",4,"Bachelors Degree","Bronze","Professional","Y",1,"$70K - $90K",0,"Price Winners","In-Store Coupon",3009.31436377211
"9616","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",2,"Free For All","In-Store Coupon",3173.63430354473
"9617","M",2,"Bachelors Degree","Bronze","Management","Y",4,"$70K - $90K",0,"Double Down Sale","TV",1559.63491029506
"9618","F",1,"Partial High School","Bronze","Skilled Manual","Y",1,"$10K - $30K",0,"Double Down Sale","TV",1582.39838492437
"9619","F",1,"Partial High School","Bronze","Skilled Manual","Y",1,"$10K - $30K",0,"Double Down Sale","TV",1230.34960565328
"9620","F",1,"Graduate Degree","Silver","Professional","Y",3,"$150K +",0,"Double Down Sale","TV",1646.55764758855
"9621","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",763.140147948584
"9622","M",1,"Partial College","Bronze","Professional","Y",2,"$30K - $50K",1,"Unbeatable Price Savers","Bulk Mail",661.772689790083
"9623","M",5,"Partial High School","Bronze","Manual","Y",3,"$30K - $50K",0,"Super Savers","In-Store Coupon",2415.15401360704
"9624","F",5,"High School Degree","Normal","Manual","N",1,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",988.612196733915
"9625","M",1,"High School Degree","Silver","Skilled Manual","N",2,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",946.370877685531
"9626","F",3,"Partial High School","Golden","Management","N",2,"$70K - $90K",3,"Sales Galore","Bulk Mail",736.600517532134
"9627","F",3,"Partial High School","Bronze","Professional","Y",2,"$110K - $130K",0,"Pick Your Savings","In-Store Coupon",1802.56358333058
"9628","M",1,"High School Degree","Silver","Skilled Manual","Y",2,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",806.126376033445
"9629","M",2,"High School Degree","Normal","Manual","Y",2,"$30K - $50K",2,"Unbeatable Price Savers","Bulk Mail",697.74080788501
"9630","F",2,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",2,"Super Savers","In-Store Coupon",1190.12320780945
"9631","M",5,"High School Degree","Golden","Skilled Manual","Y",1,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",893.070020250802
"9632","M",2,"Partial High School","Bronze","Manual","Y",4,"$30K - $50K",0,"Super Savers","In-Store Coupon",1947.8231183567
"9633","M",3,"High School Degree","Golden","Manual","Y",2,"$30K - $50K",3,"Sales Days","Bulk Mail",926.365494544815
"9634","F",2,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Sales Days","Bulk Mail",620.811587070411
"9635","M",4,"High School Degree","Bronze","Manual","N",1,"$30K - $50K",0,"Tip Top Savings","Bulk Mail",826.568298008476
"9636","F",5,"High School Degree","Golden","Skilled Manual","Y",4,"$30K - $50K",0,"Sales Days","Bulk Mail",898.082426378968
"9637","M",2,"Partial High School","Bronze","Manual","N",4,"$50K - $70K",1,"One Day Sale","In-Store Coupon",2236.92241660832
"9638","F",4,"High School Degree","Golden","Skilled Manual","N",2,"$30K - $50K",3,"One Day Sale","In-Store Coupon",2845.61461715079
"9639","M",0,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"One Day Sale","In-Store Coupon",2315.03137607884
"9640","M",0,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"Sales Days","Bulk Mail",727.162987753942
"9641","F",4,"High School Degree","Bronze","Skilled Manual","N",1,"$30K - $50K",1,"Big Time Discounts","In-Store Coupon",2817.63171490457
"9642","F",5,"High School Degree","Silver","Professional","Y",3,"$130K - $150K",5,"Sales Days","Bulk Mail",1158.66663412253
"9643","M",1,"Partial College","Silver","Manual","Y",2,"$30K - $50K",0,"Sales Days","Bulk Mail",809.69728504186
"9644","F",3,"Graduate Degree","Bronze","Professional","N",4,"$90K - $110K",2,"Tip Top Savings","Bulk Mail",894.735513976986
"9645","M",2,"Bachelors Degree","Bronze","Professional","Y",4,"$50K - $70K",1,"One Day Sale","In-Store Coupon",2863.62905932152
"9646","F",0,"High School Degree","Bronze","Management","N",3,"$130K - $150K",0,"Two for One","Bulk Mail",665.997987917194
"9647","M",2,"Partial High School","Bronze","Manual","N",3,"$30K - $50K",0,"Sales Days","Bulk Mail",1025.3673454586
"9648","M",5,"Partial High School","Bronze","Management","Y",3,"$70K - $90K",2,"Sales Days","Bulk Mail",945.369681251866
"9649","F",3,"High School Degree","Bronze","Manual","Y",2,"$50K - $70K",0,"Dollar Cutters","Bulk Mail",1031.00237299018
"9650","F",0,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"Dollar Cutters","Bulk Mail",922.918316302923
"9651","M",2,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",0,"You Save Days","Bulk Mail",765.65995157016
"9652","F",1,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",1,"You Save Days","Bulk Mail",921.169837974433
"9653","M",2,"Bachelors Degree","Bronze","Management","Y",3,"$50K - $70K",0,"Price Destroyers","TV",1508.28146008103
"9654","M",0,"Partial High School","Silver","Professional","Y",1,"$130K - $150K",0,"You Save Days","Bulk Mail",828.133678192326
"9655","F",1,"Partial College","Silver","Clerical","N",2,"$30K - $50K",1,"Sale Winners","In-Store Coupon",2479.27245495369
"9656","M",3,"High School Degree","Normal","Management","Y",2,"$90K - $110K",0,"Dollar Cutters","Bulk Mail",636.147601582598
"9657","M",1,"High School Degree","Bronze","Manual","N",2,"$30K - $50K",0,"You Save Days","Bulk Mail",784.053393600041
"9658","F",1,"Partial High School","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"You Save Days","Bulk Mail",928.007427124352
"9659","M",2,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",0,"You Save Days","Bulk Mail",1062.66731763665
"9660","M",4,"High School Degree","Silver","Manual","Y",3,"$30K - $50K",4,"Big Time Discounts","In-Store Coupon",2289.18605647471
"9661","F",3,"Bachelors Degree","Bronze","Management","Y",3,"$50K - $70K",1,"High Roller Savings","TV",1060.54592543272
"9662","M",5,"Bachelors Degree","Silver","Management","Y",3,"$50K - $70K",2,"Price Savers","In-Store Coupon",2445.83290706556
"9663","F",1,"Partial High School","Bronze","Skilled Manual","N",1,"$10K - $30K",0,"Big Time Discounts","In-Store Coupon",3113.2249062142
"9664","F",0,"Bachelors Degree","Golden","Professional","N",2,"$50K - $70K",0,"High Roller Savings","TV",1530.45898752572
"9665","M",3,"Bachelors Degree","Bronze","Professional","N",4,"$70K - $90K",0,"Big Time Discounts","In-Store Coupon",1312.07850405524
"9666","F",2,"Partial High School","Bronze","Manual","Y",3,"$30K - $50K",2,"You Save Days","TV",968.406871431501
"9667","F",0,"Partial College","Bronze","Professional","N",3,"$50K - $70K",0,"Big Time Discounts","In-Store Coupon",2345.19667004027
"9668","F",3,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Sale Winners","Bulk Mail",743.011329337657
"9669","F",2,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",2,"Price Savers","TV",753.278578056007
"9670","F",2,"Graduate Degree","Bronze","Professional","N",3,"$70K - $90K",0,"Price Savers","TV",830.67509486155
"9671","F",5,"Partial High School","Normal","Manual","Y",2,"$10K - $30K",5,"Three for One","In-Store Coupon",3079.56593580061
"9672","F",3,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Price Savers","TV",1554.91002628943
"9673","M",4,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",0,"Price Savers","TV",1546.93513029117
"9674","F",1,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",1,"Super Savers","TV",816.623199904087
"9675","F",4,"High School Degree","Golden","Manual","Y",3,"$30K - $50K",3,"Three for One","In-Store Coupon",2913.3127374819
"9676","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Three for One","In-Store Coupon",2952.17841418911
"9677","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Price Savers","TV",1686.20275443762
"9678","M",3,"Bachelors Degree","Golden","Professional","Y",4,"$50K - $70K",3,"Three for One","In-Store Coupon",2506.09201927294
"9679","F",4,"Partial High School","Golden","Management","Y",3,"$130K - $150K",3,"Sale Winners","In-Store Coupon",3472.94790440429
"9680","M",5,"High School Degree","Golden","Manual","N",4,"$30K - $50K",3,"Sale Winners","In-Store Coupon",2104.18854750805
"9681","F",2,"Partial High School","Bronze","Manual","Y",2,"$30K - $50K",0,"One Day Sale","TV",1272.22205804702
"9682","F",1,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Sale Winners","In-Store Coupon",1538.10653932522
"9683","M",2,"Bachelors Degree","Silver","Professional","N",3,"$50K - $70K",1,"Dimes Off","In-Store Coupon",1871.58394528036
"9684","F",4,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Money Savers","TV",725.538544890728
"9685","F",2,"Bachelors Degree","Bronze","Professional","Y",4,"$50K - $70K",0,"Money Savers","TV",1777.2168728403
"9686","M",1,"Partial College","Silver","Professional","Y",4,"$30K - $50K",1,"Money Savers","TV",1350.50423294002
"9687","F",3,"High School Degree","Bronze","Skilled Manual","N",1,"$30K - $50K",0,"Sale Winners","In-Store Coupon",2449.90189970926
"9688","F",2,"Bachelors Degree","Bronze","Professional","Y",3,"$70K - $90K",2,"One Day Sale","TV",1289.0042285288
"9689","M",2,"Partial High School","Bronze","Manual","N",2,"$30K - $50K",0,"Dimes Off","In-Store Coupon",1700.3633426365
"9690","M",0,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",0,"Money Savers","TV",1145.5996091366
"9691","M",3,"Bachelors Degree","Silver","Management","Y",4,"$50K - $70K",2,"Sale Winners","In-Store Coupon",1989.25256454769
"9692","M",3,"Bachelors Degree","Silver","Management","Y",4,"$50K - $70K",2,"Sale Winners","In-Store Coupon",2728.49577668558
"9693","F",5,"High School Degree","Bronze","Manual","Y",2,"$30K - $50K",0,"Money Savers","TV",854.060867562621
"9694","F",1,"Partial High School","Bronze","Professional","Y",2,"$90K - $110K",0,"Dimes Off","In-Store Coupon",3390.81733551919
"9695","F",5,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",3,"Sale Winners","In-Store Coupon",1883.78359436594
"9696","F",4,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Money Savers","TV",1223.59479130134
"9697","M",3,"Partial High School","Bronze","Professional","N",1,"$70K - $90K",0,"Sale Winners","In-Store Coupon",2457.15473262512
"9698","M",3,"Partial High School","Bronze","Professional","N",1,"$70K - $90K",0,"Sale Winners","In-Store Coupon",2865.03257428937
"9699","F",5,"Partial High School","Bronze","Manual","Y",3,"$30K - $50K",0,"Sale Winners","In-Store Coupon",1586.28626302466
"9700","F",2,"Partial High School","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"One Day Sale","TV",1079.21127209648
"9701","M",5,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Go For It","Bulk Mail",873.497919690995
"9702","F",4,"Bachelors Degree","Normal","Professional","N",0,"$10K - $30K",0,"Go For It","Bulk Mail",716.379749374237
"9703","F",2,"Bachelors Degree","Bronze","Professional","N",2,"$70K - $90K",0,"Price Destroyers","Bulk Mail",888.018381494428
"9704","M",3,"Partial College","Bronze","Professional","Y",2,"$30K - $50K",2,"Coupon Spectacular","In-Store Coupon",1963.84260088492
"9705","M",2,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",0,"Coupon Spectacular","In-Store Coupon",2559.9716984817
"9706","F",5,"High School Degree","Normal","Professional","Y",3,"$70K - $90K",5,"Save-It Sale","In-Store Coupon",2809.23703169752
"9707","F",2,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",1,"Save-It Sale","In-Store Coupon",2622.89611716845
"9708","M",0,"High School Degree","Golden","Skilled Manual","N",3,"$30K - $50K",0,"Save-It Sale","In-Store Coupon",2331.31807151554
"9709","F",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Mystery Sale","Bulk Mail",979.579218346148
"9710","F",4,"High School Degree","Bronze","Manual","N",4,"$30K - $50K",0,"Dollar Cutters","TV",1306.60180523147
"9711","M",0,"High School Degree","Bronze","Skilled Manual","N",4,"$30K - $50K",0,"Green Light Special","In-Store Coupon",2214.66051307281
"9712","M",3,"High School Degree","Golden","Skilled Manual","Y",2,"$30K - $50K",3,"Mystery Sale","Bulk Mail",813.419177302851
"9713","M",2,"Partial High School","Golden","Skilled Manual","Y",2,"$30K - $50K",0,"Coupon Spectacular","TV",1375.16552067169
"9714","F",1,"Partial College","Silver","Clerical","Y",2,"$30K - $50K",1,"Dollar Cutters","TV",1536.15381189149
"9715","F",2,"Bachelors Degree","Bronze","Professional","Y",2,"$110K - $130K",0,"Coupon Spectacular","TV",1638.12959434273
"9716","M",0,"Partial High School","Bronze","Skilled Manual","N",0,"$10K - $30K",0,"Mystery Sale","Bulk Mail",824.535718788432
"9717","M",4,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",4,"Weekend Markdown","TV",868.341873575794
"9718","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Sale Winners","Bulk Mail",893.47498496472
"9719","F",3,"Partial High School","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Sale Winners","Bulk Mail",687.809896326234
"9720","F",1,"Bachelors Degree","Bronze","Professional","Y",2,"$50K - $70K",1,"Dollar Cutters","Bulk Mail",1032.27867809237
"9721","M",4,"Partial High School","Bronze","Manual","Y",3,"$30K - $50K",0,"Sale Winners","Bulk Mail",773.028087752599
"9722","M",3,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"Shelf Clearing Days","TV",949.721501703597
"9723","F",0,"High School Degree","Bronze","Management","Y",3,"$90K - $110K",0,"Save-It Sale","In-Store Coupon",2117.65045855511
"9724","M",5,"High School Degree","Bronze","Management","N",2,"$90K - $110K",0,"Save-It Sale","In-Store Coupon",2810.2300459336
"9725","M",0,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"Dollar Cutters","Bulk Mail",954.50714958372
"9726","F",3,"Partial High School","Golden","Manual","Y",4,"$30K - $50K",3,"Shelf Clearing Days","TV",1146.52788720466
